~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:18 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1TP__0003__SC_1TP__0003__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:49 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
2661.9708 2661.9708 68.7969 125.8343 10.3343 2.5678 0.1889 0.0084 32.7848 107.1962
2661.8184 2661.8184 65.5128 116.1661 10.2883 2.5985 0.1757 0.0372 32.8670 106.9269
2661.6660 2661.6660 63.0331 109.3031 10.2836 2.5951 0.1628 0.0681 33.8477 106.4556
2661.5136 2661.5136 60.9864 104.9362 10.2379 2.5911 0.1480 0.0423 35.5089 106.2323
2661.3612 2661.3612 60.4995 101.4343 10.2428 2.6148 0.1354 0.0378 37.7967 106.2323
2661.2088 2661.2088 60.5796 97.5242 10.2934 2.6332 0.1246 0.0453 39.3925 106.2074
2661.0564 2661.0564 60.4845 93.6155 10.3491 2.6283 0.1128 0.0316 39.3550 106.0116
2660.9040 2660.9040 60.4241 91.9741 10.4446 2.6238 0.1013 0.0276 38.9212 106.2581
2660.7516 2660.7516 60.2953 93.4462 10.4952 2.6150 0.0965 0.0178 37.8598 106.5053
2660.5992 2660.5992 60.4406 97.0661 10.5514 2.6093 0.1043 0.0248 36.7908 106.7524
2660.4468 2660.4468 61.4755 102.6717 10.6466 2.6155 0.1241 0.0248 35.5334 107.0562
2660.2944 2660.2944 63.5260 109.2303 10.6970 2.6268 0.1401 0.0298 34.9232 107.8242
2660.1420 2660.1420 65.4867 113.6917 10.7475 2.6128 0.1495 0.0126 34.6790 108.7539
2659.9896 2659.9896 66.6480 113.4323 10.7980 2.6164 0.1576 0.0038 34.9210 109.2179
2659.8372 2659.8372 67.0309 110.3894 10.8422 2.6359 0.1572 0.0101 34.6408 109.4339
2659.6848 2659.6848 66.5414 109.3903 10.8422 2.6368 0.1523 0.0118 34.6408 109.4652
2659.5324 2659.5324 65.8154 110.0191 10.8422 2.6294 0.1464 0.0190 34.5587 109.7443
2659.3800 2659.3800 65.2980 110.3233 10.8488 2.6225 0.1390 0.0268 33.9700 110.2696
2659.2276 2659.2276 65.0038 109.7991 10.8993 2.6341 0.1338 0.0326 33.6585 110.9116
2659.0752 2659.0752 64.7807 108.4681 10.9429 2.6305 0.1356 0.0285 33.3499 110.9456
2658.9228 2658.9228 64.7376 106.6725 10.9429 2.6301 0.1381 0.0130 33.0020 111.1579
2658.7704 2658.7704 64.7376 105.7409 10.9429 2.6330 0.1386 0.0067 32.4014 111.1579
2658.6180 2658.6180 64.7449 106.3463 10.9503 2.6332 0.1376 0.0057 31.8522 111.1579
2658.4656 2658.4656 64.8174 108.1673 10.9933 2.6250 0.1379 0.0104 31.4757 111.2312
2658.3132 2658.3132 65.0100 110.3522 11.0008 2.6262 0.1406 0.0135 30.7034 111.6873
2658.1608 2658.1608 65.1911 111.6760 11.0436 2.6258 0.1456 0.0165 30.4221 111.9345
2658.0084 2658.0084 65.5889 112.0118 11.0436 2.6395 0.1485 0.0155 30.1008 112.1430
2657.8560 2657.8560 66.1684 111.9293 11.0436 2.6495 0.1473 0.0252 29.5954 112.2204
2657.7036 2657.7036 66.2404 111.7672 11.0436 2.6427 0.1450 0.0287 29.2815 112.6751
2657.5512 2657.5512 65.7289 111.1479 11.0436 2.6109 0.1464 0.0111 28.7475 112.9223
2657.3988 2657.3988 65.7039 110.9149 11.0436 2.6054 0.1506 0.0076 28.1811 113.2106
2657.2464 2657.2464 65.9217 114.0239 11.0436 2.6008 0.1593 0.0113 27.4574 113.6621
2657.0940 2657.0940 66.8102 118.9389 11.0436 2.6109 0.1690 0.0138 26.9569 113.8669
2656.9416 2656.9416 68.0172 122.7160 11.0436 2.6138 0.1779 0.0172 26.3830 113.9100
2656.7892 2656.7892 68.8027 124.0641 11.0436 2.6288 0.1893 0.0161 25.5129 114.0699
2656.6368 2656.6368 69.7377 126.0844 11.0436 2.6557 0.1958 0.0286 25.0480 113.8227
2656.4844 2656.4844 70.4988 130.3522 11.0436 2.6636 0.1970 0.0405 24.6325 113.6207
2656.3320 2656.3320 70.8218 133.2488 11.0436 2.6350 0.1989 0.0355 24.3661 113.6207
2656.1796 2656.1796 70.9938 133.6056 11.0531 2.6269 0.1991 0.0189 23.9640 113.6667
2656.0272 2656.0272 71.0345 131.8590 11.0940 2.6266 0.1963 0.0090 23.7861 113.8669
2655.8748 2655.8748 71.0345 128.0993 11.0940 2.6379 0.1901 0.0052 23.7861 114.0100
2655.7224 2655.7224 71.0345 124.0432 11.1038 2.6368 0.1888 0.0068 23.7861 114.6058
2655.5700 2655.5700 71.0345 122.4869 11.1444 2.6480 0.1928 0.0117 23.8295 114.6058
2655.4176 2655.4176 71.0345 121.9921 11.1444 2.6558 0.1995 0.0181 24.0049 114.6553
2655.2652 2655.2652 71.0749 123.2995 11.1444 2.6470 0.2042 0.0141 23.9607 114.8022
2655.1128 2655.1128 71.2035 126.6081 11.1444 2.6396 0.2051 0.0093 23.7861 114.6058
2654.9604 2654.9604 71.0217 130.0901 11.1549 2.6344 0.2027 0.0028 23.7861 114.6058
2654.8080 2654.8080 70.6891 132.0374 11.1947 2.6282 0.2019 0.0022 23.7401 114.6058
2654.6556 2654.6556 70.2709 130.0140 11.1947 2.6221 0.2055 0.0030 23.5693 114.6058
2654.5032 2654.5032 70.0567 126.5442 11.2056 2.6223 0.2033 0.0047 23.5693 114.6058
2654.3508 2654.3508 70.2448 124.5627 11.2451 2.6343 0.2006 0.0114 23.6169 114.4975
2654.1984 2654.1984 70.6457 124.4451 11.2451 2.6437 0.2018 0.0130 23.7861 114.1676
2654.0460 2654.0460 70.6174 123.3966 11.2451 2.6401 0.2019 0.0127 23.8352 114.4147
2653.8936 2653.8936 70.2485 121.5419 11.2451 2.6272 0.2016 0.0122 24.0049 114.6617
2653.7412 2653.7412 69.6710 119.5253 11.2451 2.6277 0.1989 0.0132 24.0554 114.7958
2653.5888 2653.5888 69.2854 117.9492 11.2567 2.6354 0.1969 0.0151 24.2258 114.6629
2653.4364 2653.4364 69.3678 118.5903 11.2954 2.6367 0.1938 0.0185 24.2783 114.7940
2653.2840 2653.2840 69.7662 120.0459 11.3074 2.6353 0.1890 0.0165 24.4487 114.7232
2653.1316 2653.1316 70.2687 120.6930 11.3458 2.6383 0.1882 0.0159 24.3953 115.0393
2652.9792 2652.9792 70.5590 121.2162 11.3458 2.6292 0.1900 0.0175 24.1721 114.9718
2652.8268 2652.8268 70.7330 122.7716 11.3458 2.6276 0.1908 0.0125 24.0049 115.2840
2652.6744 2652.6744 71.0962 123.0833 11.3458 2.6404 0.1885 0.0112 24.0049 115.1592
2652.5220 2652.5220 71.3219 123.1037 11.3458 2.6516 0.1876 0.0120 24.0049 115.2211
2652.3696 2652.3696 71.4089 123.8675 11.3458 2.6491 0.1879 0.0114 24.0049 114.8520
2652.2172 2652.2172 71.2830 124.4456 11.3587 2.6455 0.1890 0.0135 24.0617 115.0419
2652.0648 2652.0648 71.0183 124.2574 11.3961 2.6582 0.1903 0.0265 24.2258 115.5909
2651.9124 2651.9124 70.5800 121.8817 11.3961 2.6590 0.1905 0.0339 24.2258 115.6553
2651.7600 2651.7600 70.1659 119.3948 11.3961 2.6494 0.1883 0.0312 24.3442 115.8372
2651.6076 2651.6076 69.7023 116.6229 11.3961 2.6487 0.1844 0.0226 24.6737 115.7063
2651.4552 2651.4552 69.2277 114.5241 11.3961 2.6390 0.1813 0.0187 24.7348 115.0793
2651.3028 2651.3028 68.9219 113.3274 11.3961 2.6295 0.1850 0.0152 24.9631 114.2925
2651.1504 2651.1504 68.8992 114.0700 11.3961 2.6157 0.1868 0.0074 25.1931 114.2478
2650.9980 2650.9980 68.9770 116.5470 11.4101 2.6235 0.1792 0.0063 25.4258 114.6739
2650.8456 2650.8456 69.1695 120.4480 11.4465 2.6437 0.1720 0.0070 25.7274 114.9211
2650.6932 2650.6932 69.3994 125.4946 11.4322 2.6513 0.1701 0.0101 26.1360 115.0983
2650.5408 2650.5408 69.4211 129.8735 11.4105 2.6737 0.1656 0.0219 26.4464 115.1683
2650.3884 2650.3884 69.3853 129.6199 11.4465 2.6787 0.1682 0.0299 26.8657 115.4155
2650.2360 2650.2360 69.3417 125.6378 11.4465 2.6693 0.1749 0.0255 27.1868 115.5909
2650.0836 2650.0836 69.1916 121.0396 11.4465 2.6709 0.1770 0.0310 27.5417 115.5909
2649.9312 2649.9312 68.9821 118.4344 11.4465 2.6821 0.1751 0.0385 27.3939 115.6636
2649.7788 2649.7788 68.7057 119.4587 11.4314 2.6648 0.1750 0.0344 26.8220 115.9108
2649.6264 2649.6264 68.7563 125.2609 11.3961 2.6588 0.1771 0.0339 26.0223 116.0834
2649.4740 2649.4740 69.2929 134.5711 11.3961 2.6501 0.1792 0.0201 24.9502 116.0088
2649.3216 2649.3216 70.2835 142.3622 11.3807 2.6326 0.1808 0.0065 23.6114 115.8372
2649.1692 2649.1692 71.6789 145.9602 11.3613 2.6220 0.1818 0.0022 22.2856 115.9133
2649.0168 2649.0168 73.2027 144.9881 11.3961 2.6386 0.1863 0.0065 21.0157 116.0834
2648.8644 2648.8644 74.4155 142.0798 11.3961 2.6481 0.1977 0.0097 20.0729 116.1608
2648.7120 2648.7120 75.2224 140.4416 11.3802 2.6412 0.2088 0.0077 19.2277 116.4077
2648.5596 2648.5596 75.7594 141.0181 11.3458 2.6327 0.2201 0.0018 18.5892 116.8110
2648.4072 2648.4072 76.0963 142.6512 11.3458 2.6345 0.2303 -0.0040 18.1372 117.3148
2648.2548 2648.2548 76.1506 144.5074 11.3458 2.6527 0.2333 0.0003 17.8076 117.3148
2648.1024 2648.1024 75.9001 147.8073 11.3458 2.6785 0.2328 0.0079 17.5364 117.3148
2647.9500 2647.9500 75.8473 151.9248 11.3458 2.6813 0.2332 0.0162 17.3767 117.0716
2647.7976 2647.7976 76.4812 157.6257 11.3458 2.6709 0.2341 0.0239 17.2704 116.4120
2647.6452 2647.6452 78.0188 163.4021 11.3458 2.6849 0.2376 0.0339 17.2704 116.2486
2647.4928 2647.4928 80.4228 166.2270 11.3288 2.6902 0.2426 0.0358 17.3238 116.5760
2647.3404 2647.3404 82.9593 167.1305 11.2954 2.6819 0.2489 0.0222 17.4289 116.4083
2647.1880 2647.1880 84.3978 167.6324 11.2954 2.6855 0.2576 0.0234 17.3746 115.9990
2647.0356 2647.0356 84.4212 168.2536 11.2781 2.6781 0.2627 0.0353 17.2704 115.7523
2646.8832 2646.8832 83.5411 167.0819 11.2451 2.6624 0.2549 0.0380 17.2704 115.5052
2646.7308 2646.7308 81.9084 161.9760 11.2451 2.6428 0.2403 0.0277 17.3261 115.3446
2646.5784 2646.5784 79.7129 152.7765 11.2272 2.6261 0.2260 0.0194 17.4855 115.3446
2646.4260 2646.4260 77.2427 142.9042 11.1947 2.6354 0.2154 0.0181 17.7041 115.3446
2646.2736 2646.2736 74.9503 134.4619 11.1947 2.6516 0.2078 0.0271 17.9721 115.2562
2646.1212 2646.1212 73.3538 127.7021 11.1947 2.6539 0.2016 0.0314 18.1375 115.0093
2645.9688 2645.9688 72.4660 122.3833 11.1764 2.6337 0.1943 0.0242 18.3656 114.7626
2645.8164 2645.8164 71.9374 118.9080 11.1444 2.6175 0.1867 0.0141 18.6425 114.4252
2645.6640 2645.6640 71.5547 117.1592 11.1444 2.6268 0.1833 0.0113 18.8786 114.2044
2645.5116 2645.5116 71.2785 115.5196 11.1444 2.6358 0.1783 0.0112 19.2277 114.2677
2645.3592 2645.3592 71.1844 113.2832 11.1444 2.6443 0.1694 0.0100 19.5831 113.9289
2645.2068 2645.2068 71.1089 110.9082 11.1444 2.6372 0.1651 0.0103 19.9459 113.6207
2645.0544 2645.0544 70.9845 109.7265 11.1252 2.6385 0.1673 0.0121 20.2439 113.8079
2644.9020 2644.9020 71.0799 109.6284 11.0940 2.6557 0.1734 0.0197 20.3587 114.3012
2644.7496 2644.7496 71.2729 110.4226 11.0940 2.6670 0.1770 0.0251 20.3587 114.5109
2644.5972 2644.5972 71.4505 111.4749 11.0940 2.6528 0.1726 0.0147 20.2869 114.2640
2644.4448 2644.4448 71.7314 111.3287 11.0940 2.6463 0.1696 0.0064 20.1019 114.0173
2644.2924 2644.2924 71.7859 110.4303 11.0940 2.6406 0.1672 0.0063 19.8474 113.6734
2644.1400 2644.1400 71.4955 110.0649 11.0740 2.6271 0.1633 0.0088 19.5567 113.2767
2643.9876 2643.9876 71.1648 109.5714 11.0436 2.6167 0.1626 0.0074 19.3783 113.1281
2643.8352 2643.8352 70.8645 108.5483 11.0436 2.6153 0.1629 0.0084 19.2016 113.2267
2643.6828 2643.6828 70.4828 107.8730 11.0436 2.6209 0.1607 0.0086 19.0965 113.3744
2643.5304 2643.5304 70.0834 107.5897 11.0436 2.6261 0.1578 0.0088 19.0965 113.3744
2643.3780 2643.3780 69.9146 106.8777 11.0436 2.6304 0.1568 0.0116 19.1680 113.2739
2643.2256 2643.2256 69.9056 106.9852 11.0436 2.6324 0.1571 0.0139 19.3447 113.2294
2643.0732 2643.0732 69.8730 108.3152 11.0228 2.6326 0.1587 0.0189 19.5227 113.4763
2642.9208 2642.9208 69.6398 108.2445 10.9933 2.6442 0.1597 0.0329 19.7024 113.6207
2642.7684 2642.7684 69.2677 106.7429 10.9722 2.6394 0.1589 0.0341 19.8078 113.4143
2642.6160 2642.6160 69.0144 106.0339 10.9429 2.6279 0.1587 0.0177 19.8847 113.3362
2642.4636 2642.4636 69.0280 107.1563 10.9429 2.6438 0.1576 0.0175 19.9124 113.6207
2642.3112 2642.3112 69.2986 109.5720 10.9429 2.6555 0.1532 0.0232 19.8078 113.6207
2642.1588 2642.1588 69.7572 111.7803 10.9429 2.6556 0.1487 0.0218 19.6534 113.4088
2642.0064 2642.0064 70.0930 112.6947 10.9429 2.6523 0.1475 0.0238 19.2965 113.1281
2641.8540 2641.8540 70.3000 111.4928 10.9429 2.6388 0.1506 0.0266 18.9463 113.1281
2641.7016 2641.7016 70.3848 109.6513 10.9209 2.6337 0.1530 0.0263 18.6759 113.0203
2641.5492 2641.5492 70.2966 109.5416 10.8926 2.6328 0.1526 0.0255 18.5054 113.0992
2641.3968 2641.3968 70.0741 109.7921 10.8926 2.6281 0.1526 0.0245 18.4109 113.4836
2641.2444 2641.2444 69.8015 108.5177 10.8926 2.6268 0.1531 0.0229 18.4862 113.6207
2641.0920 2641.0920 69.5679 106.7752 10.8926 2.6347 0.1523 0.0243 18.6565 113.6207
2640.9396 2640.9396 69.3726 106.0570 10.8926 2.6428 0.1496 0.0199 18.6736 113.5096
2640.7872 2640.7872 69.1675 105.9372 10.8926 2.6390 0.1466 0.0168 18.4276 113.3744
2640.6348 2640.6348 68.9258 105.8095 10.8696 2.6242 0.1439 0.0143 18.0184 113.0372
2640.4824 2640.4824 68.5294 105.9535 10.8422 2.6150 0.1432 0.0173 17.4583 112.6355
2640.3300 2640.3300 68.0788 107.2003 10.8422 2.6140 0.1452 0.0217 16.7619 112.6355
2640.1776 2640.1776 68.1606 110.3874 10.8422 2.6153 0.1451 0.0147 16.5604 112.6355
2640.0252 2640.0252 70.9187 114.1853 10.8422 2.5941 0.1501 0.0030 16.8758 112.6355
2639.8728 2639.8728 74.1964 115.6639 10.8422 2.5737 0.1650 0.0049 16.8855 112.7512
2639.7204 2639.7204 74.8326 114.2368 10.8422 2.5862 0.1725 0.0436 16.9498 112.8818
2639.5680 2639.5680 74.4765 111.9525 10.8183 2.6072 0.1666 0.0766 17.1134 112.7648
2639.4156 2639.4156 71.8418 110.2821 10.7919 2.6144 0.1589 0.0521 17.1134 112.6355
2639.2632 2639.2632 69.0262 108.8075 10.7919 2.6074 0.1541 0.0248 17.6547 112.7535
2639.1108 2639.1108 68.8286 106.4753 10.7919 2.5999 0.1508 0.0120 18.7397 112.8818
2638.9584 2638.9584 69.1566 103.5440 10.7675 2.5963 0.1483 0.0090 19.7087 112.7625
2638.8060 2638.8060 69.2854 101.2967 10.7415 2.6128 0.1462 0.0118 20.5392 112.7554
2638.6536 2638.6536 69.6038 99.8472 10.7415 2.6312 0.1450 0.0164 21.2106 112.7611
2638.5012 2638.5012 69.7870 98.1586 10.7415 2.6376 0.1418 0.0155 21.4108 112.6355
2638.3488 2638.3488 69.3379 96.4628 10.7415 2.6436 0.1365 0.0189 21.3116 112.5134
2638.1964 2638.1964 69.0355 95.7982 10.7415 2.6447 0.1340 0.0239 21.3116 112.3892
2638.0440 2638.0440 68.7354 96.4783 10.7415 2.6469 0.1317 0.0336 21.3116 112.3892
2637.8916 2637.8916 68.6608 98.0720 10.7415 2.6476 0.1311 0.0344 21.3116 112.2653
2637.7392 2637.7392 68.7361 100.7124 10.7415 2.6461 0.1304 0.0349 21.3116 112.5162
2637.5868 2637.5868 68.9382 102.5206 10.7415 2.6436 0.1289 0.0328 21.3116 113.2577
2637.4344 2637.4344 69.3159 103.5108 10.7415 2.6391 0.1299 0.0299 21.4120 113.6207
2637.2820 2637.2820 69.8180 105.0117 10.7415 2.6362 0.1333 0.0344 21.4068 113.6207
2637.1296 2637.1296 70.3430 107.2877 10.7415 2.6351 0.1359 0.0348 21.2114 113.8750
2636.9772 2636.9772 70.7926 109.2965 10.7415 2.6238 0.1359 0.0246 21.1175 113.8571
2636.8248 2636.8248 71.1149 110.6066 10.7415 2.6043 0.1346 0.0133 21.0171 113.4921
2636.6724 2636.6724 71.3653 111.4207 10.7415 2.5953 0.1347 0.0126 20.8254 113.1163
2636.5200 2636.5200 71.6161 112.2600 10.7149 2.6016 0.1344 0.0186 20.6350 112.8818
2636.3676 2636.3676 71.7606 113.9432 10.7178 2.6120 0.1332 0.0298 20.6458 113.1425
2636.2152 2636.2152 71.7841 115.7340 10.7147 2.6019 0.1324 0.0263 20.7346 113.3744
2636.0628 2636.0628 71.7841 116.8749 10.6911 2.5861 0.1334 0.0105 20.7346 113.2426
2635.9104 2635.9104 71.7841 118.6714 10.6911 2.5919 0.1352 0.0039 20.7346 112.9954
2635.7580 2635.7580 72.0272 120.0722 10.6911 2.6020 0.1380 0.0035 20.6326 113.0149
2635.6056 2635.6056 72.2610 119.3230 10.6911 2.6080 0.1421 0.0051 20.4443 113.2617
2635.4532 2635.4532 72.1474 117.2272 10.6911 2.6096 0.1436 0.0098 20.3587 113.1054
2635.3008 2635.3008 71.7054 114.6988 10.6911 2.6126 0.1414 0.0157 20.3587 112.7469
2635.1484 2635.1484 71.0769 111.1965 10.6911 2.6135 0.1372 0.0163 20.3587 112.3646
2634.9960 2634.9960 70.3696 106.2966 10.6911 2.6057 0.1331 0.0122 20.3587 112.0066
2634.8436 2634.8436 69.8962 102.1774 10.6911 2.6024 0.1299 0.0083 20.3587 111.6231
2634.6912 2634.6912 69.5343 100.2715 10.7192 2.6038 0.1304 0.0103 20.3587 110.9921
2634.5388 2634.5388 69.2231 99.0946 10.7415 2.6077 0.1318 0.0130 20.3587 110.3889
2634.3864 2634.3864 68.8814 96.4229 10.7415 2.6271 0.1294 0.0214 20.6787 109.7554
2634.2340 2634.2340 68.3176 92.0098 10.7130 2.6470 0.1247 0.0330 21.1441 109.1548
2634.0816 2634.0816 67.5812 87.8064 10.7198 2.6577 0.1183 0.0403 21.4230 108.6612
2633.9292 2633.9292 66.6929 85.6306 10.7415 2.6633 0.1107 0.0463 21.5075 108.3078
2633.7768 2633.7768 65.9426 86.6859 10.7415 2.6549 0.1069 0.0528 21.5075 107.9197
2633.6244 2633.6244 65.7447 89.2800 10.7705 2.6436 0.1061 0.0535 21.5075 107.5680
2633.4720 2633.4720 66.0479 91.3172 10.8211 2.6314 0.1056 0.0483 21.5075 107.4637
2633.3196 2633.3196 66.5576 92.7301 10.8422 2.6317 0.1045 0.0423 21.5075 107.3200
2633.1672 2633.1672 67.0790 94.1606 10.8422 2.6443 0.1022 0.0533 21.5075 106.9292
2633.0148 2633.0148 67.3744 95.9226 10.8718 2.6461 0.1012 0.0604 21.5075 106.7248
2632.8624 2632.8624 67.4363 96.9476 10.8926 2.6360 0.1034 0.0505 21.5075 106.7248
2632.7100 2632.7100 67.2586 96.5791 10.8926 2.6206 0.1069 0.0389 21.6247 107.1627
2632.5576 2632.5576 66.8986 96.4060 10.9225 2.6072 0.1104 0.0242 21.5876 107.6102
2632.4052 2632.4052 66.4973 97.9692 10.9429 2.6087 0.1137 0.0211 21.3903 107.8574
2632.2528 2632.2528 66.3068 99.5214 10.9429 2.6014 0.1161 0.0155 21.1951 108.3997
2632.1004 2632.1004 66.5880 101.3558 10.9429 2.5938 0.1185 0.0058 21.0016 108.9918
2631.9480 2631.9480 67.1501 104.8014 10.9429 2.5908 0.1228 0.0042 20.6953 109.3369
2631.7956 2631.7956 67.8738 107.5284 10.9429 2.5949 0.1296 0.0098 20.5458 109.4339
2631.6432 2631.6432 68.5525 107.5308 10.9429 2.6006 0.1347 0.0154 20.7777 109.2833
2631.4908 2631.4908 68.9083 106.8804 10.9429 2.6054 0.1361 0.0200 20.9252 108.8854
2631.3384 2631.3384 68.8930 106.6514 10.9429 2.6207 0.1357 0.0330 20.1242 108.2390
2631.1860 2631.1860 68.7737 105.9767 10.9429 2.6318 0.1345 0.0497 18.1689 107.4990
2631.0336 2631.0336 68.7356 106.1628 10.9429 2.6157 0.1344 0.0403 15.8131 106.7584
2630.8812 2630.8812 68.8293 107.0721 10.9429 2.6097 0.1348 0.0334 13.3716 106.1708
2630.7288 2630.7288 68.9484 108.0849 10.9429 2.6209 0.1327 0.0417 11.5680 105.8312
2630.5764 2630.5764 68.8911 111.0252 10.9429 2.6320 0.1288 0.0464 10.9276 105.5846
2630.4240 2630.4240 68.7092 115.5396 10.9111 2.6256 0.1259 0.0380 10.9166 105.8049
2630.2716 2630.2716 68.8899 123.2672 10.8605 2.6229 0.1358 0.0253 10.9530 106.2992
2630.1192 2630.1192 70.0230 134.1942 10.8743 2.6298 0.1605 0.0184 10.8899 106.9495
2629.9668 2629.9668 71.6079 142.5756 10.8926 2.6499 0.1908 0.0118 10.7912 108.0053
2629.8144 2629.8144 73.1807 146.1084 10.8926 2.6590 0.2196 0.0045 11.2101 109.3996
2629.6620 2629.6620 74.3133 146.0402 10.8601 2.6741 0.2426 0.0071 12.8566 110.2441
2629.5096 2629.5096 74.4386 144.6176 10.8422 2.6703 0.2506 0.0061 15.2927 110.5784
2629.3572 2629.3572 73.7798 144.2802 10.8422 2.6597 0.2493 -0.0012 17.9729 111.3066
2629.2048 2629.2048 73.1561 145.6353 10.8422 2.6596 0.2500 0.0025 20.4864 112.2952
2629.0524 2629.0524 72.8851 147.1543 10.8422 2.6645 0.2491 0.0073 21.9662 113.2818
2628.9000 2628.9000 72.7678 148.0958 10.8422 2.6653 0.2460 0.0093 22.0430 113.9450
2628.7476 2628.7476 72.6675 147.7490 10.8422 2.6752 0.2477 0.0073 21.7727 114.4393
2628.5952 2628.5952 72.7000 146.8416 10.8088 2.6885 0.2527 0.0099 21.7052 115.0960
2628.4428 2628.4428 72.8668 146.4271 10.7919 2.7125 0.2545 0.0239 21.8382 115.5086
2628.2904 2628.2904 73.1343 147.0891 10.7919 2.7305 0.2506 0.0446 22.1758 115.9207
2628.1380 2628.1380 73.3675 148.3825 10.7581 2.7157 0.2455 0.0491 22.5861 116.0834
2627.9856 2627.9856 73.3659 147.6779 10.7076 2.6964 0.2397 0.0364 23.1479 116.2493
2627.8332 2627.8332 73.1303 146.0536 10.6911 2.6692 0.2291 0.0248 23.7949 116.6633
2627.6808 2627.6808 72.5572 144.3148 10.6911 2.6518 0.2204 0.0138 24.3070 116.9899
2627.5284 2627.5284 71.7543 141.3764 10.6911 2.6486 0.2136 0.0038 24.6022 116.7325
2627.3760 2627.3760 70.9367 138.1900 10.6911 2.6596 0.2096 0.0085 25.1444 116.4074
2627.2236 2627.2236 70.2375 136.3221 10.6565 2.6619 0.2058 0.0161 25.8477 116.3297
2627.0712 2627.0712 69.8971 136.0818 10.6755 2.6689 0.2016 0.0152 26.5692 116.3297
2626.9188 2626.9188 69.8005 135.5882 10.6563 2.6760 0.1986 0.0167 27.3118 116.5002
2626.7664 2626.7664 69.7155 133.2141 10.6408 2.6706 0.1967 0.0110 27.8963 116.7474
2626.6140 2626.6140 69.5104 130.2707 10.6760 2.6822 0.1952 0.0177 28.2320 117.1668
2626.4616 2626.4616 69.3302 127.4995 10.6911 2.6767 0.1933 0.0261 28.4924 117.4874
2626.3092 2626.3092 69.2150 126.2806 10.6911 2.6688 0.1922 0.0265 28.9424 117.3879
2626.1568 2626.1568 69.1501 126.8666 10.6555 2.6704 0.1919 0.0139 29.2888 117.3148
2626.0044 2626.0044 69.1708 126.6553 10.6408 2.6659 0.1929 0.0118 29.5590 116.9659
2625.8520 2625.8520 69.0433 124.9165 10.6766 2.6664 0.1927 0.0073 29.6379 116.4721
2625.6996 2625.6996 68.9498 124.4152 10.6552 2.6740 0.1895 0.0171 30.0300 116.5057
2625.5472 2625.5472 68.7567 124.8160 10.6408 2.6673 0.1855 0.0248 30.1866 116.5760
2625.3948 2625.3948 68.5779 123.9504 10.6408 2.6586 0.1853 0.0288 30.3864 116.3990
2625.2424 2625.2424 68.7162 122.6046 10.6408 2.6638 0.1895 0.0320 30.4647 115.9741
2625.0900 2625.0900 68.9669 122.0590 10.6408 2.6680 0.1952 0.0293 30.4647 115.8372
2624.9376 2624.9376 69.2171 123.9071 10.6042 2.6737 0.1974 0.0192 30.2625 116.0162
2624.7852 2624.7852 69.4312 126.0092 10.5537 2.6734 0.1948 0.0225 29.7863 116.0834
2624.6328 2624.6328 69.4120 127.6689 10.5401 2.6536 0.1912 0.0191 29.4395 116.2640
2624.4804 2624.4804 69.4220 130.5061 10.5401 2.6452 0.1917 0.0067 29.1705 116.5106
2624.3280 2624.3280 69.5458 133.0205 10.5401 2.6410 0.1956 0.0059 28.9035 116.2129
2624.1756 2624.1756 69.6963 133.8491 10.5028 2.6530 0.1944 0.0055 28.8337 116.2659
2624.0232 2624.0232 69.8834 132.3456 10.4524 2.6724 0.1926 0.0153 29.0307 116.5124
2623.8708 2623.8708 69.9350 130.1368 10.4394 2.6776 0.1991 0.0167 29.0993 116.5760
2623.7184 2623.7184 69.8602 127.9665 10.4017 2.6552 0.2053 0.0055 29.5023 115.8388
2623.5660 2623.5660 69.7224 125.4457 10.3511 2.6349 0.2012 -0.0003 30.0504 115.5909
2623.4136 2623.4136 69.1415 123.1790 10.3386 2.6382 0.1890 0.0035 30.8208 115.4054
2623.2612 2623.2612 68.8236 121.1560 10.3386 2.6497 0.1783 0.0057 31.6832 115.7169
2623.1088 2623.1088 68.6382 118.1712 10.3004 2.6458 0.1731 0.0030 33.0318 116.0242
2622.9564 2622.9564 68.4532 115.5619 10.2500 2.6497 0.1705 0.0050 34.3418 116.0834
