WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       ILD        SN         DT         TT1        TT2        TT3        TT4        TENS   
M          GAPI       IN         OHMM       OHMM       US/F       US         US         US         US         LB     
1795.168   57.4000    17.90000   13.5       11.04079   69.09999   377.0000   428.0000   539.0000   539.0000   1948   
1795.016   54.5000    18.14000   13.7       11.04079   69.00000   377.0000   425.0000   541.0000   541.0000   1948   
1794.864   49.9000    18.16000   13.8       11.06624   70.59999   374.0000   413.0000   539.0000   543.0000   1948   
1794.711   46.2000    18.13000   13.7       11.09175   73.00000   380.0000   403.0000   540.0000   542.0000   1948   
1794.559   44.8000    18.08000   13.7       11.19438   75.39999   390.0000   382.0000   544.0000   537.0000   1949   
1794.406   45.8000    18.06000   13.8       11.29796   76.59999   402.0000   373.0000   551.0000   535.0000   1950   
1794.254   47.3000    18.06000   14.0       11.42878   76.09999   415.0000   367.0000   545.0000   536.0000   1950   
1794.102   48.0000    17.98000   14.3       11.53453   73.59999   425.0000   369.0000   540.0000   537.0000   1952   
1793.949   47.2000    17.82000   14.6       11.58777   70.80000   429.0000   370.0000   537.0000   536.0000   1952   
1793.797   46.0000    17.76000   14.9       11.61449   69.30000   425.0000   370.0000   537.0000   536.0000   1953   
1793.645   45.7000    17.73000   15.1       11.50801   69.70000   418.0000   369.0000   539.0000   535.0000   1953   
1793.492   46.6000    17.74000   15.1       11.29796   71.89999   407.0000   367.0000   539.0000   537.0000   1956   
1793.340   49.8000    17.74000   14.8       11.06624   74.39999   401.0000   366.0000   543.0000   533.0000   1954   
1793.187   55.4000    17.89000   14.4       10.73989   76.80000   394.0000   369.0000   553.0000   529.0000   1952   
1793.035   61.9000    18.07000   13.9       10.54387   78.80000   389.0000   373.0000   556.0000   526.0000   1949   
1792.883   66.7000    18.08000   13.3       10.30386   79.59999   386.0000   381.0000   559.0000   528.0000   1950   
1792.730   67.5000    18.04000   12.8       10.20940   79.30000   389.0000   391.0000   568.0000   532.0000   1946   
1792.578   63.8000    18.27000   12.2       10.11580   77.89999   383.0000   405.0000   560.0000   533.0000   1944   
1792.425   57.2000    18.23000   11.7       10.02305   75.80000   373.0000   417.0000   553.0000   537.0000   1945   
1792.273   51.0000    18.32000   11.3       10.02305   74.39999   366.0000   429.0000   546.0000   545.0000   1944   
1792.120   47.5000    18.29000   11.0       9.90832    73.89999   371.0000   426.0000   540.0000   551.0000   1944   
1791.968   47.5000    18.19000   10.9       9.90832    74.59999   383.0000   415.0000   539.0000   556.0000   1946   
1791.816   50.1000    18.13000   10.9       10.02305   76.20000   382.0000   408.0000   539.0000   564.0000   1945   
1791.663   53.7000    18.13000   11.1       10.16249   77.00000   392.0000   398.0000   540.0000   552.0000   1948   
1791.511   56.6000    18.10000   11.3       10.28016   76.39999   403.0000   388.0000   548.0000   545.0000   1950   
1791.358   56.5000    18.12000   11.5       10.39920   75.39999   416.0000   374.0000   554.0000   540.0000   1949   
1791.206   52.3000    18.43000   11.6       10.49542   73.09999   424.0000   372.0000   543.0000   533.0000   1948   
1791.054   46.6000    18.29000   11.6       10.59254   70.50000   425.0000   361.0000   538.0000   531.0000   1947   
1790.901   44.0000    18.00000   11.6       10.69055   70.30000   415.0000   354.0000   534.0000   529.0000   1949   
1790.749   44.6000    17.89000   11.5       10.73989   72.30000   402.0000   351.0000   529.0000   528.0000   1948   
1790.596   47.5000    17.86000   11.5       10.69055   75.20000   392.0000   356.0000   531.0000   532.0000   1951   
1790.444   49.9000    17.88000   11.4       10.61696   77.80000   381.0000   364.0000   531.0000   537.0000   1949   
1790.292   49.4000    17.93000   11.3       10.61696   79.39999   367.0000   361.0000   531.0000   525.0000   1950   
1790.139   46.6000    18.04000   11.2       10.56818   80.30000   359.0000   370.0000   533.0000   521.0000   1949   
1789.987   43.3000    18.04000   11.1       10.51962   79.80000   356.0000   380.0000   533.0000   520.0000   1948   
1789.834   41.6000    17.98000   11.1       10.56818   78.09999   357.0000   390.0000   532.0000   521.0000   1945   
1789.682   40.5000    17.95000   11.1       10.51962   76.20000   359.0000   404.0000   535.0000   527.0000   1945   
1789.530   39.7000    18.07000   11.1       10.47129   74.30000   363.0000   417.0000   537.0000   535.0000   1944   
1789.377   40.7000    18.03000   11.2       10.47129   72.09999   363.0000   425.0000   534.0000   534.0000   1942   
1789.225   42.4000    18.02000   11.2       10.39920   70.20000   367.0000   424.0000   534.0000   536.0000   1942   
1789.073   44.1000    18.04000   11.1       10.35142   69.50000   376.0000   420.0000   535.0000   540.0000   1943   
1788.920   46.0000    18.02000   11.0       10.30386   70.39999   379.0000   405.0000   535.0000   540.0000   1941   
1788.768   47.7000    18.02000   10.8       10.16249   72.59999   394.0000   389.0000   543.0000   535.0000   1944   
1788.615   48.4000    18.06000   10.6       10.02305   74.20000   406.0000   375.0000   549.0000   530.0000   1952   
1788.463   48.1000    18.07000   10.5       10.02305   74.30000   421.0000   359.0000   549.0000   525.0000   1956   
1788.311   47.7000    17.96000   10.4       9.97700    73.39999   424.0000   349.0000   540.0000   526.0000   1960   
1788.158   47.5000    17.93000   10.5       10.00000   72.80000   420.0000   346.0000   535.0000   528.0000   1957   
1788.006   47.9000    17.91000   10.6       10.06932   73.30000   410.0000   347.0000   531.0000   526.0000   1952   
1787.853   49.9000    17.89000   10.8       10.16249   74.89999   396.0000   351.0000   526.0000   532.0000   1943   
1787.701   54.0000    18.03000   11.0       10.28016   76.70000   383.0000   357.0000   521.0000   532.0000   1939   
1787.548   59.2000    18.01000   11.3       10.39920   77.39999   368.0000   362.0000   515.0000   528.0000   1938   
1787.396   63.7000    18.05000   11.7       10.54387   78.00000   357.0000   365.0000   521.0000   523.0000   1939   
1787.244   66.9000    18.14000   12.2       10.69055   79.30000   353.0000   378.0000   528.0000   525.0000   1944   
1787.091   68.2000    18.15000   12.8       10.81434   79.50000   355.0000   389.0000   530.0000   527.0000   1945   
1786.939   67.5000    18.18000   13.5       11.01539   77.39999   358.0000   400.0000   532.0000   529.0000   1944   
1786.786   65.2000    18.28000   14.1       11.19438   74.00000   356.0000   409.0000   523.0000   524.0000   1944   
1786.634   63.4000    18.28000   14.6       11.37627   70.39999   349.0000   419.0000   516.0000   524.0000   1942   
1786.482   62.5000    18.28000   15.0       11.53453   67.89999   345.0000   419.0000   511.0000   522.0000   1945   
1786.329   59.8000    18.28000   15.3       11.66810   67.50000   347.0000   416.0000   513.0000   523.0000   1944   
1786.177   55.0000    18.25000   15.5       11.80321   68.50000   355.0000   405.0000   515.0000   524.0000   1943   
1786.024   51.2000    18.18000   15.6       11.85769   69.39999   368.0000   392.0000   519.0000   522.0000   1939   
1785.872   50.0000    18.15000   15.4       11.80321   69.89999   382.0000   370.0000   524.0000   511.0000   1941   
1785.720   49.3000    18.07000   15.1       11.77606   69.80000   408.0000   354.0000   533.0000   504.0000   1944   
1785.567   47.8000    17.96000   14.6       11.66810   69.20000   418.0000   343.0000   531.0000   503.0000   1945   
1785.415   47.1000    17.90000   14.0       11.53453   68.80000   414.0000   336.0000   524.0000   504.0000   1953   
1785.262   49.3000    17.93000   13.4       11.45513   69.70000   407.0000   329.0000   519.0000   506.0000   1952   
1785.110   53.0000    17.90000   12.8       11.32401   71.80000   399.0000   326.0000   517.0000   506.0000   1952   
1784.958   55.2000    17.89000   12.2       11.19438   74.09999   390.0000   326.0000   517.0000   506.0000   1941   
1784.805   54.5000    17.89000   11.6       11.09175   76.39999   376.0000   332.0000   518.0000   507.0000   1939   
1784.653   51.9000    17.93000   11.2       10.96478   78.39999   368.0000   343.0000   523.0000   510.0000   1935   
1784.500   49.1000    18.01000   10.8       10.83927   79.80000   366.0000   357.0000   530.0000   512.0000   1939   
1784.348   46.4000    18.04000   10.6       10.76465   80.59999   364.0000   371.0000   544.0000   514.0000   1939   
1784.196   44.7000    18.02000   10.4       10.71519   80.00000   364.0000   389.0000   545.0000   521.0000   1943   
1784.043   45.2000    17.95000   10.4       10.66596   77.89999   364.0000   405.0000   543.0000   531.0000   1942   
1783.891   47.0000    17.92000   10.5       10.69055   75.20000   363.0000   418.0000   538.0000   535.0000   1941   
1783.739   48.2000    17.95000   10.6       10.66596   73.30000   366.0000   418.0000   536.0000   540.0000   1939   
1783.586   49.2000    18.06000   10.9       10.66596   72.50000   368.0000   416.0000   533.0000   544.0000   1937   
1783.434   51.4000    18.09000   11.2       10.71519   72.09999   371.0000   420.0000   532.0000   547.0000   1939   
1783.281   53.5000    18.10000   11.4       10.71519   71.80000   379.0000   415.0000   531.0000   549.0000   1940   
1783.129   53.9000    18.10000   11.7       10.66596   72.09999   388.0000   400.0000   536.0000   541.0000   1944   
1782.977   52.7000    18.07000   11.9       10.66596   72.70000   401.0000   386.0000   544.0000   533.0000   1944   
1782.824   50.4000    18.08000   12.1       10.61696   72.89999   419.0000   370.0000   549.0000   528.0000   1944   
1782.672   48.8000    18.08000   12.1       10.64143   72.30000   418.0000   358.0000   541.0000   523.0000   1941   
1782.519   48.6000    17.98000   12.1       10.71519   71.89999   414.0000   345.0000   529.0000   520.0000   1941   
1782.367   50.3000    17.84000   11.9       10.73989   72.30000   404.0000   340.0000   521.0000   518.0000   1940   
1782.214   52.3000    17.99000   11.7       10.73989   73.80000   393.0000   343.0000   521.0000   521.0000   1941   
1782.062   52.5000    18.07000   11.5       10.73989   76.00000   380.0000   346.0000   522.0000   522.0000   1946   
1781.910   52.1000    18.12000   11.3       10.69055   78.09999   368.0000   350.0000   522.0000   519.0000   1945   
1781.757   51.0000    18.20000   11.1       10.69055   78.89999   357.0000   357.0000   522.0000   513.0000   1945   
1781.605   49.3000    18.20000   10.9       10.66596   78.59999   347.0000   361.0000   522.0000   503.0000   1941   
1781.452   46.9000    18.14000   10.7       10.61696   77.70000   345.0000   370.0000   522.0000   502.0000   1939   
1781.300   44.3000    17.99000   10.5       10.61696   76.50000   348.0000   385.0000   523.0000   513.0000   1938   
1781.148   44.1000    17.92000   10.4       10.64143   75.39999   352.0000   397.0000   524.0000   523.0000   1939   
1780.995   45.4000    17.91000   10.4       10.66596   74.59999   362.0000   409.0000   530.0000   536.0000   1937   
1780.843   46.6000    17.92000   10.4       10.73989   74.00000   369.0000   419.0000   536.0000   546.0000   1935   
1780.690   47.3000    17.94000   10.5       10.83927   73.89999   372.0000   426.0000   538.0000   556.0000   1934   
1780.538   48.5000    17.95000   10.8       11.01539   74.89999   375.0000   420.0000   538.0000   563.0000   1933   
1780.386   50.1000    17.99000   11.2       11.24605   75.89999   377.0000   412.0000   535.0000   560.0000   1934   
1780.233   49.5000    18.02000   11.8       11.50801   75.50000   384.0000   403.0000   534.0000   551.0000   1934   
1780.081   46.1000    18.01000   12.6       11.83042   74.00000   387.0000   389.0000   529.0000   539.0000   1939   
1779.928   42.0000    17.94000   13.6       12.16186   71.80000   395.0000   382.0000   523.0000   534.0000   1940   
1779.776   39.7000    17.84000   14.7       12.47384   69.09999   400.0000   378.0000   518.0000   529.0000   1944   
1779.624   40.0000    17.88000   16.0       12.67652   66.59999   402.0000   365.0000   508.0000   521.0000   1946   
1779.471   43.1000    17.88000   17.4       12.76439   64.89999   400.0000   354.0000   501.0000   511.0000   1946   
1779.319   49.9000    17.88000   18.7       12.73503   64.80000   397.0000   346.0000   501.0000   508.0000   1947   
1779.167   58.2000    17.91000   19.8       12.61828   66.59999   390.0000   342.0000   502.0000   503.0000   1941   
1779.014   63.7000    18.09000   20.4       12.41652   69.39999   377.0000   338.0000   506.0000   497.0000   1941   
1778.862   64.7000    18.15000   20.4       12.10598   72.00000   364.0000   338.0000   508.0000   491.0000   1937   
1778.709   62.4000    18.24000   20.0       11.83042   73.50000   354.0000   343.0000   509.0000   486.0000   1935   
1778.557   61.4000    18.22000   19.3       11.61449   73.70000   349.0000   347.0000   509.0000   483.0000   1939   
1778.405   63.9000    18.13000   18.5       11.35011   73.39999   345.0000   353.0000   508.0000   485.0000   1938   
1778.252   67.4000    18.10000   17.9       11.14295   73.30000   340.0000   363.0000   508.0000   492.0000   1937   
1778.100   69.5000    18.35000   17.2       10.91440   73.50000   342.0000   381.0000   513.0000   506.0000   1935   
1777.947   70.3000    18.47000   16.6       10.71519   73.50000   351.0000   396.0000   524.0000   521.0000   1934   
1777.795   71.9000    18.60000   16.1       10.56818   73.30000   365.0000   414.0000   535.0000   539.0000   1933   
1777.643   75.5000    18.63000   15.8       10.49542   73.39999   381.0000   414.0000   542.0000   550.0000   1935   
1777.490   78.6000    18.77000   15.6       10.42318   73.89999   392.0000   402.0000   547.0000   547.0000   1936   
1777.338   78.9000    18.80000   15.6       10.37528   74.30000   405.0000   394.0000   555.0000   546.0000   1937   
1777.185   76.6000    18.75000   15.6       10.37528   74.20000   417.0000   390.0000   561.0000   544.0000   1937   
1777.033   73.0000    18.72000   15.7       10.35142   73.20000   426.0000   387.0000   560.0000   543.0000   1939   
1776.880   70.6000    18.51000   15.8       10.32761   71.59999   433.0000   381.0000   557.0000   541.0000   1942   
1776.728   69.8000    18.45000   15.7       10.28016   70.50000   434.0000   373.0000   550.0000   538.0000   1941   
1776.576   68.7000    18.39000   15.6       10.23293   70.20000   429.0000   366.0000   542.0000   535.0000   1941   
1776.423   67.7000    18.36000   15.3       10.18591   71.09999   420.0000   361.0000   536.0000   536.0000   1941   
1776.271   64.2000    18.42000   15.3       10.20000   71.80000   415.0000   353.0000   530.0000   532.0000   1948   
1776.118   65.1000    18.58000   15.0       10.20000   73.09999   403.0000   347.0000   521.0000   529.0000   1962   
1775.966   68.9000    18.69000   14.6       10.18000   75.09999   390.0000   352.0000   519.0000   532.0000   1960   
1775.814   71.8000    18.92000   14.7       10.18000   77.50000   379.0000   354.0000   518.0000   530.0000   1944   
1775.661   72.6000    18.90000   14.5       10.25000   80.00000   368.0000   362.0000   522.0000   534.0000   1929   
1775.509   70.9000    19.03000   14.2       10.37000   81.70000   362.0000   367.0000   525.0000   534.0000   1918   
1775.356   67.8000    18.93000   14.0       10.53000   82.20000   355.0000   373.0000   525.0000   533.0000   1931   
1775.204   65.2000    18.76000   14.3       10.73000   81.70000   356.0000   379.0000   522.0000   535.0000   1935   
1775.052   63.1000    18.71000   14.8       10.87000   80.20000   344.0000   388.0000   517.0000   534.0000   1920   
1774.899   61.2000    18.58000   15.4       10.98000   78.80000   342.0000   396.0000   516.0000   530.0000   1918   
1774.747   57.0000    18.53000   16.1       11.18000   76.59999   341.0000   410.0000   518.0000   533.0000   1938   
1774.594   51.5000    18.52000   16.7       11.30000   74.09999   352.0000   420.0000   520.0000   538.0000   1924   
1774.442   46.8000    18.51000   16.8       11.43000   71.70000   366.0000   426.0000   533.0000   542.0000   1927   
1774.290   45.5000    18.52000   16.6       11.50000   70.39999   382.0000   412.0000   533.0000   547.0000   1933   
1774.137   42.8000    18.51000   16.0       11.44000   69.00000   393.0000   392.0000   526.0000   533.0000   1928   
1773.985   43.5000    18.42000   15.2       11.39000   69.30000   398.0000   373.0000   528.0000   523.0000   1924   
1773.833   43.8000    18.38000   14.7       11.29796   72.80000   411.0000   354.0000   539.0000   522.0000   1936   
1773.680   45.5000    18.32000   14.0       11.24605   74.00000   410.0000   345.0000   534.0000   521.0000   1935   
1773.528   48.6000    18.21000   13.4       11.29796   74.50000   405.0000   342.0000   527.0000   519.0000   1934   
1773.375   50.0000    18.13000   12.8       11.27197   74.20000   396.0000   343.0000   520.0000   516.0000   1932   
1773.223   48.9000    18.16000   12.3       11.27197   74.09999   387.0000   351.0000   516.0000   520.0000   1932   
1773.071   47.9000    18.16000   12.0       11.27197   74.89999   376.0000   358.0000   511.0000   527.0000   1929   
1772.918   48.2000    18.27000   11.8       11.35011   76.70000   364.0000   368.0000   509.0000   537.0000   1929   
1772.766   49.4000    18.29000   11.7       11.45513   78.70000   359.0000   373.0000   511.0000   544.0000   1930   
1772.613   51.4000    18.24000   11.9       11.56112   80.09999   356.0000   379.0000   515.0000   545.0000   1934   
1772.461   52.5000    18.22000   12.1       11.77606   81.09999   354.0000   390.0000   523.0000   549.0000   1935   
1772.308   50.5000    18.15000   12.5       12.07814   81.59999   355.0000   400.0000   529.0000   556.0000   1935   
1772.156   46.1000    18.12000   13.0       12.35948   81.39999   359.0000   406.0000   532.0000   559.0000   1933   
1772.004   42.9000    18.11000   13.6       12.64736   80.50000   363.0000   406.0000   533.0000   556.0000   1931   
1771.851   42.0000    18.11000   14.2       12.82331   78.80000   363.0000   406.0000   529.0000   549.0000   1929   
1771.699   40.5000    18.13000   14.8       12.97179   75.89999   360.0000   413.0000   521.0000   544.0000   1929   
1771.546   37.4000    18.13000   15.4       13.00170   72.59999   361.0000   416.0000   518.0000   541.0000   1929   
1771.394   36.1000    18.13000   15.8       12.97179   70.59999   368.0000   409.0000   521.0000   540.0000   1928   
1771.242   39.5000    18.13000   16.1       12.94196   69.89999   380.0000   393.0000   525.0000   532.0000   1930   
1771.089   45.2000    18.03000   16.1       12.88250   69.59999   390.0000   377.0000   529.0000   521.0000   1929   
1770.937   47.9000    17.99000   15.9       12.82331   69.39999   401.0000   361.0000   529.0000   511.0000   1930   
1770.784   45.9000    17.98000   15.6       12.79381   68.50000   410.0000   350.0000   526.0000   507.0000   1932   
1770.632   42.8000    17.99000   15.2       12.70574   67.39999   412.0000   345.0000   520.0000   505.0000   1934   
1770.480   42.5000    17.99000   14.9       12.67652   67.39999   406.0000   343.0000   514.0000   510.0000   1934   
1770.327   45.1000    17.99000   14.6       12.67652   68.59999   401.0000   344.0000   511.0000   514.0000   1934   
1770.175   46.1000    17.99000   14.3       12.61828   70.80000   392.0000   345.0000   511.0000   518.0000   1934   
1770.022   43.3000    18.00000   14.1       12.58925   73.20000   381.0000   350.0000   512.0000   520.0000   1934   
1769.870   40.0000    18.01000   14.0       12.56030   74.89999   371.0000   362.0000   516.0000   521.0000   1933   
1769.718   39.6000    18.00000   13.9       12.47384   76.09999   367.0000   379.0000   529.0000   525.0000   1932   
1769.565   42.4000    17.97000   13.9       12.33105   76.80000   366.0000   392.0000   538.0000   530.0000   1932   
1769.413   46.4000    17.95000   13.8       12.21800   77.39999   364.0000   399.0000   540.0000   535.0000   1932   
1769.260   49.7000    17.98000   13.9       12.10598   77.89999   360.0000   402.0000   535.0000   541.0000   1930   
1769.108   52.3000    17.99000   13.9       12.07814   78.50000   360.0000   400.0000   531.0000   547.0000   1930   
1768.956   54.1000    17.99000   13.9       12.10598   79.39999   362.0000   394.0000   530.0000   551.0000   1931   
1768.803   53.4000    17.99000   13.8       12.10598   79.80000   371.0000   388.0000   529.0000   547.0000   1929   
1768.651   49.5000    18.01000   13.7       12.16186   78.70000   383.0000   383.0000   534.0000   542.0000   1930   
1768.499   43.3000    18.02000   13.6       12.24616   76.50000   396.0000   377.0000   542.0000   535.0000   1929   
1768.346   38.0000    18.01000   13.6       12.24616   74.30000   408.0000   372.0000   543.0000   529.0000   1929   
1768.194   36.7000    17.99000   13.5       12.21800   72.39999   414.0000   368.0000   544.0000   524.0000   1930   
1768.041   37.7000    17.99000   13.4       12.13389   71.20000   414.0000   363.0000   543.0000   521.0000   1932   
1767.889   37.5000    17.95000   13.2       11.99499   71.09999   414.0000   357.0000   540.0000   518.0000   1932   
1767.737   36.4000    17.97000   13.1       11.82000   71.30000   410.0000   359.0000   537.0000   518.0000   1936   
1767.584   35.4000    17.98000   13.0       11.75000   71.39999   412.0000   354.0000   537.0000   519.0000   1934   
1767.432   34.7000    17.95000   12.6       11.58000   72.30000   405.0000   353.0000   528.0000   521.0000   1924   
1767.279   35.2000    17.94000   12.1       11.50000   74.20000   394.0000   353.0000   529.0000   534.0000   1947   
1767.127   36.4000    17.99000   11.7       11.41000   76.20000   384.0000   359.0000   530.0000   535.0000   1916   
1766.974   37.3000    17.89000   11.4       11.31000   77.50000   369.0000   368.0000   532.0000   534.0000   1914   
1766.822   38.2000    17.97000   11.2       11.30000   77.80000   357.0000   382.0000   531.0000   534.0000   1922   
1766.670   39.1000    17.92000   11.1       11.30000   77.09999   353.0000   395.0000   530.0000   535.0000   1921   
1766.517   39.2000    17.94000   11.1       11.32000   76.20000   356.0000   405.0000   533.0000   541.0000   1914   
1766.365   38.6000    18.04000   11.2       11.32000   75.30000   360.0000   402.0000   535.0000   544.0000   1920   
1766.212   38.1000    18.04000   11.2       11.34000   75.09999   365.0000   402.0000   535.0000   548.0000   1924   
1766.060   37.5000    18.05000   11.2       11.32000   75.30000   368.0000   403.0000   532.0000   552.0000   1918   
1765.908   37.8000    18.04000   11.1       11.20000   74.80000   367.0000   402.0000   528.0000   554.0000   1907   
1765.755   39.3000    18.07000   10.9       11.07000   74.39999   372.0000   399.0000   530.0000   550.0000   1906   
1765.603   41.2000    18.08000   10.8       10.88000   74.50000   378.0000   386.0000   533.0000   543.0000   1917   
1765.450   41.8000    18.06000   10.5       10.80000   75.09999   389.0000   373.0000   539.0000   536.0000   1934   
1765.298   41.2000    18.02000   10.4       10.73000   76.39999   399.0000   362.0000   549.0000   533.0000   1972   
1765.146   40.6000    18.04000   10.0       10.72000   76.30000   411.0000   355.0000   558.0000   531.0000   1947   
1764.993   41.1000    18.01000   10.0       10.70000   75.39999   419.0000   349.0000   553.0000   529.0000   1939   
1764.841   40.8000    18.04000   9.7        10.63000   75.59999   422.0000   348.0000   550.0000   532.0000   1921   
1764.688   39.8000    18.00000   9.4        10.61696   74.70000   416.0000   361.0000   543.0000   538.0000   1923   
1764.536   38.1000    17.96000   9.4        10.64143   76.50000   402.0000   367.0000   539.0000   545.0000   1929   
1764.384   37.0000    17.96000   9.4        10.71519   78.09999   391.0000   374.0000   539.0000   545.0000   1934   
1764.231   38.3000    17.98000   9.5        10.78947   78.80000   381.0000   382.0000   544.0000   538.0000   1937   
1764.079   42.5000    17.99000   9.7        10.83927   78.70000   375.0000   390.0000   546.0000   535.0000   1932   
1763.927   46.0000    17.99000   10.0       10.96478   77.30000   370.0000   402.0000   544.0000   533.0000   1927   
1763.774   46.1000    17.99000   10.3       11.04079   74.59999   360.0000   414.0000   536.0000   527.0000   1923   
1763.622   44.6000    17.96000   10.7       11.04079   71.59999   362.0000   421.0000   533.0000   530.0000   1923   
1763.469   43.9000    18.10000   11.2       11.11732   70.09999   368.0000   426.0000   536.0000   537.0000   1924   
1763.317   44.7000    18.13000   11.7       11.16863   70.89999   379.0000   417.0000   535.0000   548.0000   1928   
1763.165   45.5000    18.10000   12.1       11.24605   73.09999   395.0000   396.0000   537.0000   551.0000   1929   
1763.012   47.1000    18.08000   12.4       11.35011   74.50000   409.0000   383.0000   544.0000   545.0000   1931   
1762.860   51.7000    18.11000   12.8       11.40250   74.30000   423.0000   373.0000   547.0000   539.0000   1931   
1762.707   57.0000    18.13000   13.1       11.45513   72.59999   432.0000   369.0000   548.0000   537.0000   1933   
1762.555   60.2000    18.16000   13.3       11.58777   71.00000   427.0000   373.0000   548.0000   538.0000   1932   
1762.402   60.6000    18.31000   13.5       11.66810   71.20000   416.0000   371.0000   547.0000   535.0000   1932   
1762.250   61.4000    18.30000   13.6       11.74898   73.09999   407.0000   366.0000   545.0000   532.0000   1932   
1762.098   63.5000    18.28000   13.5       11.85769   75.50000   399.0000   364.0000   543.0000   534.0000   1932   
1761.945   64.0000    18.32000   13.4       11.93988   77.20000   390.0000   364.0000   537.0000   533.0000   1935   
1761.793   63.4000    18.26000   13.2       12.10598   78.30000   378.0000   366.0000   531.0000   536.0000   1935   
1761.640   64.8000    18.04000   13.2       12.27439   79.20000   369.0000   375.0000   530.0000   537.0000   1937   
1761.488   69.4000    18.00000   13.3       12.50259   79.09999   357.0000   381.0000   528.0000   532.0000   1934   
1761.336   76.3000    18.04000   13.6       12.67652   78.20000   349.0000   389.0000   522.0000   527.0000   1930   
1761.183   83.4000    18.08000   13.9       12.94196   76.39999   350.0000   400.0000   523.0000   529.0000   1924   
1761.031   89.3000    18.09000   14.3       13.24342   73.89999   346.0000   409.0000   520.0000   527.0000   1923   
1760.878   91.6000    18.04000   14.9       13.48963   70.70000   342.0000   416.0000   512.0000   521.0000   1922   
1760.726   88.6000    18.01000   15.6       13.70882   67.59999   337.0000   418.0000   502.0000   518.0000   1924   
1760.574   82.2000    17.98000   16.5       13.99587   65.80000   335.0000   415.0000   495.0000   516.0000   1926   
1760.421   74.5000    17.95000   17.5       14.19058   65.59999   340.0000   408.0000   490.0000   519.0000   1927   
1760.269   68.7000    17.94000   18.7       14.35490   66.70000   354.0000   393.0000   498.0000   519.0000   1926   
1760.116   66.4000    17.96000   19.8       14.48772   67.89999   367.0000   377.0000   504.0000   511.0000   1928   
1759.964   67.7000    17.96000   20.7       14.58814   68.09999   383.0000   356.0000   510.0000   502.0000   1929   
1759.812   72.3000    17.98000   21.2       14.58814   67.30000   394.0000   348.0000   512.0000   493.0000   1930   
1759.659   78.6000    17.99000   21.4       14.55459   65.59999   408.0000   337.0000   511.0000   486.0000   1929   
1759.507   88.2000    17.99000   21.3       14.42115   63.40000   415.0000   327.0000   508.0000   483.0000   1929   
1759.354   103.2000   17.96000   20.9       14.28894   62.80000   411.0000   322.0000   505.0000   487.0000   1928   
1759.202   121.1000   17.95000   20.5       14.15794   64.59999   403.0000   319.0000   504.0000   490.0000   1928   
1759.050   136.0000   17.95000   20.0       13.99587   67.80000   391.0000   320.0000   506.0000   492.0000   1926   
1758.897   144.6000   18.01000   19.4       13.83566   70.70000   378.0000   324.0000   504.0000   494.0000   1927   
1758.745   151.0000   18.17000   18.7       13.74042   72.50000   363.0000   334.0000   500.0000   493.0000   1927   
1758.593   156.7000   18.22000   18.2       13.74042   73.39999   352.0000   343.0000   501.0000   491.0000   1932   
1758.440   157.4000   18.19000   18.1       13.80384   74.30000   343.0000   356.0000   508.0000   490.0000   1931   
1758.288   149.7000   18.23000   18.2       13.80384   75.09999   340.0000   370.0000   518.0000   495.0000   1933   
1758.135   133.1000   18.29000   18.7       13.77210   75.00000   336.0000   385.0000   517.0000   501.0000   1930   
1757.983   112.7000   18.38000   19.2       13.74042   73.00000   343.0000   399.0000   516.0000   505.0000   1926   
1757.831   94.0000    18.37000   19.6       13.67729   69.30000   348.0000   406.0000   514.0000   504.0000   1923   
1757.678   82.3000    18.21000   20.2       13.70882   66.20000   347.0000   406.0000   507.0000   506.0000   1919   
1757.526   80.0000    18.08000   20.8       13.67729   65.39999   352.0000   407.0000   504.0000   513.0000   1921   
1757.373   84.2000    18.05000   21.5       13.55190   67.30000   368.0000   392.0000   516.0000   528.0000   1922   
1757.221   90.9000    18.08000   21.8       13.39677   70.00000   395.0000   373.0000   534.0000   520.0000   1922   
1757.068   98.0000    18.18000   21.6       13.30454   71.09999   403.0000   361.0000   536.0000   513.0000   1922   
1756.916   110.8000   18.24000   20.8       13.21296   70.59999   418.0000   349.0000   541.0000   508.0000   1923   
1756.764   133.4000   18.27000   20.0       13.15225   69.50000   428.0000   340.0000   538.0000   504.0000   1925   
1756.611   160.7000   18.25000   19.3       13.06171   68.50000   432.0000   335.0000   536.0000   504.0000   1924   
1756.459   179.1000   18.24000   18.9       13.03167   69.30000   419.0000   340.0000   533.0000   513.0000   1924   
1756.306   176.7000   18.23000   18.6       13.03167   72.09999   412.0000   342.0000   532.0000   526.0000   1924   
1756.154   154.9000   18.22000   18.3       12.97179   74.50000   402.0000   344.0000   530.0000   522.0000   1925   
1756.002   123.3000   18.19000   17.9       12.97179   76.39999   388.0000   346.0000   534.0000   520.0000   1927   
1755.849   96.0000    18.13000   17.6       12.97179   77.89999   375.0000   355.0000   524.0000   521.0000   1931   
1755.697   79.8000    18.37000   17.2       12.94196   78.00000   362.0000   372.0000   524.0000   520.0000   1929   
1755.544   73.4000    18.37000   17.1       13.00170   78.00000   350.0000   379.0000   525.0000   522.0000   1924   
