WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
3831.537   60.7000    9.14000    232.700    421.0000   2.676000   -0.005000   1.04000    786.0000   715.0000    4172.000   
3831.385   71.8000    9.14000    233.100    423.4000   2.674000   -0.004000   1.24000    589.0000   568.0000    4228.000   
3831.232   85.0000    9.14000    235.300    425.2000   2.670000   -0.004000   1.99000    389.0000   489.0000    4190.000   
3831.080   93.0000    9.14000    238.100    424.7000   2.663000   -0.007000   3.97000    359.0000   480.0000    4176.000   
3830.928   92.8000    9.14000    241.100    423.8000   2.652000   -0.011000   5.85000    452.0000   492.0000    4144.000   
3830.775   83.5000    9.14000    245.400    424.6000   2.639000   -0.014000   5.48000    582.0000   576.0000    4178.000   
3830.623   67.5000    9.13000    249.400    424.2000   2.629000   -0.016000   2.93000    759.0000   721.2000    4186.000   
3830.471   54.2000    9.14000    250.600    421.1000   2.624000   -0.019000   1.30000    894.9000   781.0000    4186.000   
3830.318   54.4000    9.13000    248.700    419.4000   2.623000   -0.021000   0.84000    808.0000   743.7999    4161.000   
3830.166   69.3000    9.14000    246.800    420.7000   2.624000   -0.020000   1.04000    666.2999   680.6000    4148.000   
3830.013   89.4000    9.14000    248.300    424.5000   2.620000   -0.017000   1.84000    543.7999   595.9000    4156.000   
3829.861   106.0000   9.14000    255.000    430.4000   2.608000   -0.011000   3.82000    376.7000   527.2000    4135.000   
3829.708   114.9000   9.14000    266.700    446.3000   2.590000   0.008000    6.87000    291.9000   432.3000    4118.000   
3829.556   115.8000   9.13000    281.600    475.0000   2.580000   0.042000    9.98000    277.7000   393.0000    4125.000   
3829.404   111.7000   9.14000    295.700    499.4000   2.589000   0.072000    12.07000   277.0000   425.0000    4123.000   
3829.251   107.1000   9.13000    300.600    499.3000   2.611000   0.077000    12.29000   285.0000   458.5000    4111.000   
3829.099   105.6000   9.14000    293.200    476.4000   2.626000   0.055000    11.19000   340.4000   491.0000    4087.000   
3828.946   106.3000   9.14000    280.300    454.1000   2.626000   0.028000    10.10000   345.0000   471.7000    4069.000   
3828.794   106.3000   9.13000    271.300    445.9000   2.617000   0.013000    9.50000    348.4000   481.8000    4074.000   
3828.642   104.4000   9.14000    268.800    444.7000   2.612000   0.011000    9.13000    348.4000   483.8000    4057.000   
3828.489   102.8000   9.13000    265.000    441.7000   2.619000   0.010000    8.88000    370.7000   505.9000    4070.000   
3828.337   103.3000   9.14000    257.400    436.7000   2.632000   0.006000    8.64000    363.3000   492.9000    4070.000   
3828.185   104.7000   9.14000    252.300    434.8000   2.638000   0.004000    8.55000    364.6000   506.9000    4108.000   
3828.032   105.6000   9.14000    253.000    437.4000   2.636000   0.005000    8.60000    370.2000   509.0000    4179.000   
3827.880   105.3000   9.14000    256.400    442.2000   2.632000   0.011000    8.83000    354.0000   507.0000    4233.000   
3827.728   103.9000   9.13000    258.800    446.5000   2.632000   0.017000    9.24000    347.0000   489.0000    4291.000   
3827.575   102.1000   9.15000    259.800    448.8000   2.634000   0.020000    9.65000    332.0000   463.0000    4335.000   
3827.422   101.7000   9.14000    261.600    448.4000   2.633000   0.018000    9.82000    361.0000   511.1000    4383.000   
3827.270   103.5000   9.14000    263.300    445.7000   2.629000   0.014000    9.57000    356.5000   504.0000    4436.000   
3827.118   104.6000   9.14000    262.900    441.3000   2.625000   0.007000    9.20000    368.3000   498.9000    4492.000   
3826.965   102.7000   9.13000    261.100    437.0000   2.622000   0.002000    9.01000    362.2000   507.0000    4538.000   
3826.813   99.2000    9.15000    259.100    434.4000   2.621000   0.0         9.01000    361.6000   498.0000    4596.000   
3826.661   97.4000    9.13000    256.600    432.8000   2.624000   0.0         9.07000    363.0000   504.0000    4618.000   
3826.508   98.5000    9.14000    253.000    432.2000   2.631000   0.0         9.05000    366.0000   498.0000    4235.000   
3826.356   101.2000   9.14000    250.400    432.8000   2.636000   0.0         9.05000    357.0000   497.0000    3986.000   
3826.203   103.7000   9.14000    251.800    434.8000   2.633000   0.001000    9.07000    357.0000   502.0000    3998.000   
3826.051   105.4000   9.14000    255.600    438.0000   2.628000   0.004000    9.24000    352.5000   495.0000    4101.000   
3825.898   106.8000   9.14000    258.200    440.7000   2.626000   0.007000    9.67000    315.0000   458.0000    4164.000   
3825.746   109.3000   9.14000    259.100    441.0000   2.627000   0.008000    10.39000   297.0000   464.0000    4220.000   
3825.594   113.1000   9.14000    258.900    439.4000   2.628000   0.007000    11.34000   291.0000   466.6000    4287.000   
3825.441   115.5000   9.14000    258.700    438.8000   2.627000   0.006000    12.38000   260.6000   445.0000    4352.000   
3825.289   114.0000   9.14000    258.700    440.7000   2.627000   0.010000    13.26000   277.0000   427.0000    4405.000   
3825.137   109.0000   9.14000    257.900    443.2000   2.632000   0.014000    13.54000   282.0000   438.3000    4456.000   
3824.984   104.2000   9.14000    256.100    441.7000   2.640000   0.013000    12.98000   307.0000   465.0000    4504.000   
3824.832   102.9000   9.14000    255.000    440.6000   2.640000   0.010000    12.05000   296.0000   480.8000    4564.000   
3824.679   104.4000   9.14000    258.300    444.5000   2.631000   0.011000    11.59000   303.0000   460.3000    4627.000   
3824.527   107.1000   9.13000    263.700    447.5000   2.623000   0.015000    11.73000   300.9000   465.6000    4689.000   
3824.375   109.8000   9.15000    264.300    445.0000   2.625000   0.013000    11.94000   302.0000   459.5000    4383.000   
3824.222   110.3000   9.14000    260.000    438.8000   2.630000   0.007000    11.79000   324.2000   503.0000    4084.000   
3824.070   107.5000   9.14000    255.900    434.6000   2.631000   0.002000    11.38000   323.4000   467.6000    3993.000   
3823.917   102.1000   9.14000    255.800    434.9000   2.627000   0.0         10.90000   340.4000   486.0000    4087.000   
3823.765   96.7000    9.14000    257.200    436.1000   2.624000   0.003000    10.39000   345.0000   489.8000    4154.000   
3823.612   93.6000    9.14000    257.600    440.0000   2.625000   0.009000    9.80000    365.6000   493.0000    4206.000   
3823.460   93.1000    9.14000    258.300    447.5000   2.631000   0.019000    9.22000    366.0000   489.0000    4283.000   
3823.308   95.6000    9.14000    259.200    452.5000   2.638000   0.024000    9.05000    331.0000   506.0000    4334.000   
3823.155   98.3000    9.14000    260.200    450.6000   2.637000   0.018000    9.56000    308.0000   458.0000    4391.000   
3823.003   98.5000    9.14000    267.600    460.3000   2.600000   0.016000    10.52000   303.0000   449.4000    4438.000   
3822.851   96.6000    9.20000    311.900    509.9000   2.508000   0.043000    11.16000   331.3000   486.0000    4491.000   
3822.698   95.8000    10.32000   412.400    589.6000   2.392000   0.097000    10.26000   295.0000   494.0000    4246.000   
3822.546   97.6000    10.63000   532.500    656.6000   2.309000   0.150000    10.32000   291.0000   413.1000    4059.000   
3822.394   99.4000    10.62000   615.800    682.7000   2.276000   0.180000    11.32000   243.4000   410.0000    4025.000   
3822.241   100.3000   10.62000   636.400    683.4000   2.278000   0.190000    12.96000   196.0000   372.7000    4148.000   
3822.088   100.1000   10.64000   620.900    682.7000   2.296000   0.197000    14.52000   213.1000   344.0000    4201.000   
3821.936   99.2000    10.64000   599.700    685.5000   2.321000   0.206000    15.17000   213.0000   357.1000    4251.000   
3821.784   98.4000    10.65000   582.700    689.7999   2.345000   0.213000    14.47000   229.5000   395.0000    4305.000   
3821.631   97.8000    10.68000   576.300    693.0000   2.360000   0.217000    13.07000   247.0000   417.1000    4366.000   
3821.479   97.7000    10.69000   576.500    694.1000   2.365000   0.217000    12.38000   230.3000   404.0000    4433.000   
3821.327   98.1000    10.70000   577.200    690.7000   2.361000   0.207000    13.04000   207.1000   347.4000    4361.000   
3821.174   99.9000    10.69000   589.600    681.7000   2.339000   0.187000    14.58000   192.7000   359.4000    4134.000   
3821.021   103.2000   11.34000   617.900    673.1000   2.288000   0.160000    16.10000   154.4000   346.9000    4287.000   
3820.869   107.1000   10.70000   677.100    672.2999   2.205000   0.132000    18.44000   160.2000   302.9000    4126.000   
3820.717   108.5000   14.04000   780.600    676.4000   2.103000   0.109000    18.59000   130.6000   269.0000    4269.000   
3820.564   105.7000   15.16000   889.500    676.6000   2.009000   0.094000    18.70000   153.0000   274.2000    4286.000   
3820.412   100.4000   15.18000   960.600    671.1000   1.949000   0.085000    17.27000   170.2000   340.4000    4327.000   
3820.260   97.6000    15.16000   974.200    666.7000   1.926000   0.081000    14.63000   186.8000   372.2000    4240.000   
3820.107   99.9000    15.18000   965.000    667.2999   1.924000   0.081000    12.63000   219.8000   376.0000    4216.000   
3819.955   105.7000   15.16000   965.800    669.7999   1.925000   0.083000    12.18000   202.0000   360.6000    4312.000   
3819.803   111.0000   15.18000   967.800    671.0000   1.927000   0.085000    13.02000   167.6000   347.5000    4350.000   
3819.650   112.7000   15.16000   967.200    670.6000   1.929000   0.086000    14.73000   163.3000   346.0000    4235.000   
3819.498   109.9000   15.18000   963.100    673.2999   1.932000   0.090000    16.70000   158.0000   341.0000    4275.000   
3819.345   104.2000   15.16000   959.700    680.9000   1.937000   0.099000    18.20000   168.0000   338.3000    4141.000   
3819.193   98.7000    15.17000   960.100    688.1000   1.948000   0.111000    18.85000   148.4000   340.0000    4163.000   
3819.041   93.9000    15.16000   945.300    689.9000   1.972000   0.123000    19.24000   155.0000   329.7000    4170.000   
3818.888   79.7000    12.17000   834.100    686.5000   2.073000   0.159000    22.24000   137.3000   308.0000    4284.000   
3818.736   74.4000    11.42000   747.700    684.2999   2.163000   0.192000    23.44000   132.0000   307.0000    4349.000   
3818.583   73.0000    10.90000   632.500    684.1000   2.292000   0.233000    24.20000   135.3000   292.8000    4386.000   
3818.431   73.1000    10.92000   508.800    688.5000   2.450000   0.270000    24.13000   126.5000   290.9000    4458.000   
3818.278   72.5000    10.89000   422.600    695.4000   2.583000   0.291000    22.86000   155.5000   378.7000    4493.000   
3818.126   72.9000    10.91000   397.600    698.6000   2.648000   0.296000    19.75000   245.4000   466.3000    4537.000   
3817.974   74.7000    10.91000   401.500    698.9000   2.658000   0.297000    15.75000   307.1000   406.0000    4176.000   
3817.821   76.9000    10.91000   405.300    701.9000   2.653000   0.298000    12.91000   232.3000   411.1000    4020.000   
3817.669   78.1000    10.91000   406.300    703.7999   2.652000   0.295000    12.05000   237.3000   401.0000    3976.000   
3817.517   78.8000    10.91000   409.100    688.9000   2.643000   0.273000    12.64000   227.0000   409.0000    4099.000   
3817.364   79.6000    10.82000   416.400    661.0000   2.608000   0.238000    13.67000   227.0000   405.0000    4157.000   
3817.212   80.1000    11.14000   436.600    650.2000   2.544000   0.213000    14.11000   235.0000   393.0000    4213.000   
3817.059   79.5000    11.46000   476.200    669.2999   2.475000   0.216000    14.04000   231.0000   413.8000    4268.000   
3816.907   78.3000    11.67000   517.900    700.6000   2.434000   0.239000    13.80000   228.7000   398.0000    4316.000   
3816.754   78.5000    11.69000   537.300    718.2999   2.435000   0.260000    13.69000   235.0000   404.0000    4374.000   
3816.602   80.1000    11.69000   530.200    720.7999   2.459000   0.270000    13.69000   230.0000   398.0000    4406.000   
3816.450   81.0000    11.69000   518.200    719.9000   2.477000   0.271000    13.82000   219.8000   401.0000    4168.000   
3816.297   79.5000    11.70000   516.500    719.7999   2.482000   0.269000    14.02000   221.0000   376.0000    4164.000   
3816.145   75.1000    11.71000   518.400    716.4000   2.479000   0.263000    14.13000   224.0000   400.0000    4129.000   
3815.993   68.4000    11.69000   520.100    706.7000   2.469000   0.250000    13.87000   239.0000   402.0000    4100.000   
3815.840   60.7000    11.70000   531.100    701.2000   2.441000   0.237000    13.00000   251.5000   469.0000    4178.000   
3815.688   54.6000    11.91000   561.400    710.2000   2.400000   0.237000    11.55000   337.1000   473.7000    4245.000   
3815.535   52.6000    11.68000   594.100    726.2000   2.376000   0.250000    10.13000   333.3000   490.8000    4301.000   
3815.383   53.8000    11.72000   593.000    728.2999   2.392000   0.264000    8.92000    333.6000   485.8000    4367.000   
3815.230   56.4000    11.74000   550.400    709.6000   2.445000   0.265000    8.45000    329.2000   486.8000    4419.000   
3815.078   58.5000    11.74000   491.800    682.7999   2.500000   0.249000    8.57000    318.1000   470.0000    4343.000   
3814.926   59.5000    11.54000   460.900    665.7000   2.515000   0.228000    8.90000    334.0000   489.0000    4051.000   
3814.773   59.8000    11.59000   475.300    669.7000   2.485000   0.221000    8.94000    328.0000   472.7000    4045.000   
3814.621   59.8000    11.80000   508.200    687.7999   2.449000   0.231000    8.88000    309.0000   470.0000    4112.000   
3814.469   59.2000    11.80000   526.500    697.5000   2.444000   0.244000    9.31000    289.0000   386.0000    4201.000   
3814.316   60.4000    11.79000   505.800    678.2000   2.475000   0.237000    10.43000   205.0000   333.6000    4258.000   
3814.164   67.9000    11.43000   465.000    641.4000   2.506000   0.208000    12.50000   153.0000   328.2000    4318.000   
3814.011   82.3000    11.27000   442.400    620.6000   2.499000   0.179000    14.97000   174.7000   327.0000    4369.000   
3813.859   99.9000    11.74000   462.300    632.1000   2.448000   0.173000    16.60000   171.0000   323.0000    4289.000   
3813.707   113.1000   11.69000   516.200    660.2000   2.393000   0.188000    17.22000   172.0000   334.0000    4211.000   
3813.554   120.1000   11.70000   550.400    677.7000   2.376000   0.210000    16.92000   171.0000   329.2000    4187.000   
3813.402   123.7000   11.70000   540.600    680.5000   2.403000   0.226000    16.64000   176.7000   330.6000    4275.000   
3813.250   126.0000   11.69000   508.500    677.9000   2.446000   0.233000    16.75000   164.3000   327.0000    4325.000   
3813.097   127.3000   11.71000   486.500    675.6000   2.477000   0.235000    17.14000   164.0000   351.0000    4379.000   
3812.944   126.5000   11.70000   480.600    675.7999   2.489000   0.235000    17.77000   165.0000   292.9000    4367.000   
3812.792   123.7000   11.72000   479.300    675.2000   2.492000   0.232000    18.41000   152.5000   331.3000    4136.000   
3812.640   119.7000   11.64000   480.300    671.7999   2.486000   0.223000    18.85000   158.5000   332.9000    4104.000   
3812.487   115.6000   11.53000   489.600    666.0000   2.463000   0.205000    19.15000   153.6000   310.1000    4244.000   
3812.335   113.7000   11.59000   513.300    657.9000   2.414000   0.177000    19.30000   158.5000   304.0000    4306.000   
3812.183   113.8000   11.66000   563.300    649.1000   2.333000   0.144000    19.02000   158.0000   311.0000    4372.000   
3812.030   114.3000   11.36000   641.800    642.6000   2.231000   0.116000    18.33000   172.0000   359.1000    4425.000   
3811.878   113.9000   11.65000   717.400    641.9000   2.142000   0.101000    17.29000   183.6000   344.5000    4439.000   
3811.725   114.7000   11.65000   761.100    646.9000   2.092000   0.102000    17.57000   142.5000   366.3000    4117.000   
3811.573   115.5000   11.65000   768.800    652.2999   2.083000   0.110000    19.49000   150.0000   360.0000    4240.000   
3811.420   115.4000   11.65000   761.200    655.2000   2.094000   0.118000    22.13000   151.0000   317.0000    4324.000   
3811.268   114.3000   11.65000   748.300    653.9000   2.116000   0.125000    23.66000   155.0000   322.0000    4390.000   
3811.116   114.1000   11.63000   715.400    646.9000   2.152000   0.134000    23.14000   158.0000   343.8000    4442.000   
3810.963   115.5000   11.41000   656.600    640.1000   2.210000   0.150000    21.55000   159.1000   341.4000    4503.000   
3810.811   115.3000   12.07000   588.400    643.6000   2.284000   0.171000    19.50000   186.8000   357.0000    4561.000   
3810.659   112.9000   11.51000   533.600    655.2000   2.355000   0.189000    18.28000   195.0000   351.0000    4614.000   
3810.506   110.2000   11.36000   516.300    664.1000   2.389000   0.190000    16.73000   206.0000   354.5000    4704.000   
3810.354   109.6000   11.72000   545.300    667.7999   2.365000   0.179000    15.12000   203.0000   362.0000    4704.000   
3810.201   112.9000   11.94000   600.000    670.7999   2.307000   0.170000    14.37000   190.0000   380.0000    4050.000   
3810.049   118.0000   11.94000   646.900    674.9000   2.256000   0.167000    14.82000   188.0000   375.2000    3896.000   
3809.896   122.2000   11.96000   666.600    676.2999   2.233000   0.168000    15.97000   192.0000   376.7000    3995.000   
3809.744   124.5000   11.95000   669.900    676.1000   2.231000   0.169000    17.25000   178.7000   366.6000    4075.000   
3809.592   124.8000   11.95000   661.000    672.7000   2.240000   0.168000    18.18000   182.8000   339.3000    4139.000   
3809.439   123.6000   11.80000   641.800    662.9000   2.252000   0.161000    18.91000   156.5000   303.0000    4200.000   
3809.287   121.1000   11.89000   628.600    649.2999   2.258000   0.148000    19.56000   143.8000   307.0000    4261.000   
3809.135   117.7000   12.27000   620.000    634.4000   2.257000   0.137000    20.68000   114.1000   289.8000    4318.000   
3808.982   117.2000   12.21000   600.300    620.9000   2.266000   0.130000    22.99000   109.0000   297.0000    4379.000   
3808.830   122.4000   12.19000   566.300    608.6000   2.286000   0.122000    25.68000   117.0000   282.0000    4430.000   
3808.677   130.0000   12.20000   542.300    601.7999   2.299000   0.112000    27.32000   122.0000   290.9000    4474.000   
3808.525   135.0000   12.19000   542.700    602.7000   2.287000   0.101000    27.20000   114.1000   284.0000    4530.000   
3808.373   135.5000   12.19000   576.900    612.2999   2.242000   0.096000    26.26000   121.0000   262.0000    4590.000   
3808.220   136.3000   12.69000   646.100    631.4000   2.179000   0.102000    25.06000   118.0000   259.0000    4405.000   
3808.068   138.6000   12.96000   710.600    651.2000   2.137000   0.121000    24.04000   109.0000   281.8000    4013.000   
3807.916   139.6000   12.22000   727.300    665.5000   2.142000   0.146000    23.48000   134.3000   296.9000    3935.000   
3807.763   138.3000   11.96000   692.900    675.4000   2.188000   0.171000    22.64000   130.3000   289.0000    4014.000   
3807.610   134.5000   11.91000   649.900    685.1000   2.244000   0.190000    21.83000   147.0000   329.2000    4033.000   
3807.458   130.2000   11.91000   624.100    691.2999   2.288000   0.200000    21.40000   135.3000   318.1000    4103.000   
3807.306   128.3000   11.84000   611.500    688.9000   2.311000   0.200000    21.74000   142.4000   323.2000    4161.000   
3807.153   129.8000   11.98000   611.100    683.5000   2.313000   0.195000    22.56000   133.3000   318.0000    4220.000   
3807.001   132.7000   11.87000   612.800    681.6000   2.310000   0.195000    23.64000   135.0000   321.4000    4272.000   
3806.849   133.6000   11.86000   604.600    683.2000   2.317000   0.202000    24.17000   141.8000   311.2000    4321.000   
3806.696   130.9000   11.86000   587.800    685.2000   2.339000   0.210000    23.94000   139.7000   298.0000    4334.000   
3806.544   128.7000   11.84000   570.100    688.2000   2.362000   0.214000    23.33000   139.0000   296.9000    4296.000   
3806.391   128.4000   11.84000   562.900    693.2000   2.366000   0.204000    22.82000   115.1000   244.4000    4157.000   
3806.239   128.8000   11.70000   596.300    692.4000   2.316000   0.171000    22.43000   130.3000   310.0000    4303.000   
3806.086   126.9000   12.91000   702.300    681.7999   2.197000   0.124000    20.49000   168.0000   307.0000    4377.000   
3805.934   123.3000   12.48000   858.000    669.0000   2.045000   0.083000    18.39000   171.0000   313.1000    4430.000   
3805.782   121.3000   12.35000   991.300    663.5000   1.924000   0.063000    16.31000   166.6000   313.0000    4483.000   
3805.629   120.3000   12.34000   1053.900   666.0000   1.863000   0.060000    15.34000   168.0000   315.0000    4538.000   
3805.477   119.2000   12.35000   1064.400   668.9000   1.848000   0.062000    15.36000   168.0000   336.6000    4592.000   
3805.325   119.5000   12.34000   1063.300   668.5000   1.849000   0.062000    16.01000   163.3000   284.8000    4207.000   
3805.172   121.5000   12.35000   1062.300   666.6000   1.851000   0.062000    17.27000   116.1000   267.6000    4004.000   
3805.020   124.5000   12.34000   1058.200   665.4000   1.853000   0.065000    18.87000   133.3000   268.0000    3917.000   
3804.867   126.6000   12.35000   1039.800   664.6000   1.870000   0.075000    19.73000   138.0000   269.0000    4072.000   
3804.715   127.3000   12.18000   980.100    661.1000   1.916000   0.088000    19.15000   145.0000   266.0000    4150.000   
3804.562   127.3000   11.93000   882.400    650.7000   1.982000   0.090000    17.77000   143.0000   292.0000    4211.000   
3804.410   125.5000   12.44000   808.300    635.5000   2.027000   0.077000    16.75000   140.0000   317.1000    4268.000   
3804.258   122.5000   12.90000   799.800    621.5000   2.026000   0.057000    17.50000   131.3000   266.6000    4333.000   
3804.105   120.9000   12.87000   824.000    611.7000   1.998000   0.043000    20.27000   95.9000    263.6000    4391.000   
3803.953   122.9000   12.86000   828.900    606.2999   1.980000   0.036000    24.41000   90.9000    281.6000    4445.000   
3803.800   125.8000   12.87000   814.200    602.7999   1.979000   0.032000    29.86000   87.7000    280.6000    4497.000   
3803.648   125.3000   12.88000   809.400    600.7000   1.979000   0.029000    36.18999   86.7000    272.7000    4432.000   
3803.496   122.2000   12.86000   812.800    599.5000   1.976000   0.029000    41.03000   84.8000    253.0000    4078.000   
3803.343   120.4000   12.87000   808.600    599.5000   1.979000   0.034000    41.96000   89.0000    295.9000    3932.000   
3803.191   121.9000   12.82000   795.600    604.1000   1.994000   0.046000    37.39000   141.4000   317.1000    4070.000   
3803.039   125.2000   12.67000   774.700    612.4000   2.021000   0.064000    29.63000   149.4000   306.0000    4150.000   
3802.886   129.0000   12.58000   748.700    622.0000   2.060000   0.087000    24.02000   142.0000   316.0000    4198.000   
3802.734   131.5000   12.57000   710.900    633.2999   2.115000   0.116000    21.40000   143.0000   316.0000    4256.000   
3802.582   131.1000   12.05000   655.400    635.9000   2.194000   0.139000    21.11000   141.0000   308.9000    4312.000   
3802.429   128.7000   11.43000   580.500    612.9000   2.290000   0.141000    21.55000   150.4000   309.0000    4307.000   
3802.276   123.9000   11.15000   490.300    564.4000   2.387000   0.115000    21.67000   140.0000   304.9000    4123.000   
3802.124   118.8000   10.94000   407.100    514.4000   2.461000   0.073000    21.54000   143.5000   310.0000    4148.000   
3801.972   115.6000   12.62000   355.500    486.2000   2.489000   0.033000    20.57000   139.0000   293.0000    4217.000   
3801.819   115.3000   12.85000   348.900    478.9000   2.466000   0.008000    20.32000   142.5000   337.3000    4267.000   
3801.667   116.5000   12.85000   370.100    483.2000   2.418000   0.002000    19.90000   177.7000   321.2000    4318.000   
3801.515   119.7000   12.84000   392.500    494.5000   2.378000   0.008000    19.52000   130.3000   262.6000    4376.000   
3801.362   125.7000   12.85000   414.900    512.0000   2.345000   0.018000    20.19000   109.0000   260.0000    4406.000   
3801.210   131.0000   12.85000   455.200    542.6000   2.296000   0.035000    22.30000   97.0000    255.5000    4152.000   
3801.057   131.7000   12.69000   532.000    590.1000   2.226000   0.064000    25.06000   101.0000   258.5000    4030.000   
3800.905   129.2000   12.12000   642.400    639.5000   2.153000   0.093000    27.23000   104.0000   258.1000    4030.000   
3800.752   129.1000   12.76000   750.900    669.0000   2.095000   0.110000    27.62000   101.0000   266.6000    4057.000   
3800.600   131.0000   12.75000   821.500    674.5000   2.058000   0.114000    28.11000   91.9000    249.4000    4157.000   
3800.448   131.6000   12.75000   848.000    671.9000   2.038000   0.113000    28.88000   103.0000   254.5000    4212.000   
3800.295   129.6000   12.75000   849.600    671.5000   2.033000   0.113000    29.50000   94.9000    255.4000    4274.000   
3800.143   126.6000   12.76000   845.700    670.9000   2.034000   0.113000    29.68000   94.0000    250.5000    4341.000   
3799.991   125.1000   12.75000   841.000    672.9000   2.037000   0.115000    29.76000   96.9000    257.0000    4399.000   
3799.838   124.8000   12.72000   841.300    674.2000   2.042000   0.120000    29.93000   95.0000    247.0000    4425.000   
3799.686   124.5000   12.72000   832.400    669.9000   2.058000   0.129000    29.18000   103.0000   319.1000    4453.000   
3799.533   122.0000   11.27000   786.000    671.4000   2.102000   0.153000    27.64000   154.5000   315.1000    4462.000   
3799.381   117.4000   11.57000   708.100    688.7999   2.180000   0.191000    24.30000   153.5000   335.3000    4187.000   
3799.229   112.5000   11.69000   637.500    715.4000   2.272000   0.228000    21.44000   166.6000   360.0000    3959.000   
3799.076   109.3000   11.68000   605.600    731.0000   2.341000   0.249000    19.88000   171.0000   372.0000    4025.000   
3798.924   107.5000   11.69000   599.700    732.0000   2.375000   0.256000    19.52000   174.0000   367.0000    4106.000   
3798.771   106.7000   11.69000   595.300    731.0000   2.385000   0.256000    19.78000   175.0000   358.0000    4148.000   
3798.619   106.7000   11.67000   591.600    731.1000   2.388000   0.255000    19.99000   175.0000   346.0000    4201.000   
3798.466   107.1000   11.69000   594.400    730.7999   2.385000   0.253000    19.82000   170.0000   342.0000    4260.000   
3798.314   107.1000   11.69000   600.900    729.2999   2.378000   0.250000    19.39000   169.0000   338.0000    4318.000   
3798.162   106.5000   11.68000   602.900    723.4000   2.373000   0.240000    18.96000   169.0000   322.2000    4374.000   
3798.009   105.9000   11.61000   600.200    699.1000   2.366000   0.217000    18.59000   164.6000   339.7000    4430.000   
3797.857   106.6000   11.15000   592.600    661.2000   2.355000   0.191000    18.37000   181.6000   364.6000    4280.000   
3797.705   108.7000   10.64000   561.900    637.2999   2.365000   0.189000    18.48000   168.6000   363.0000    4110.000   
3797.552   110.5000   10.89000   497.800    639.7999   2.430000   0.219000    18.95000   163.0000   357.5000    4008.000   
3797.400   111.6000   10.83000   421.800    658.2000   2.546000   0.261000    20.38000   160.6000   370.2000    4090.000   
3797.248   112.9000   10.83000   369.300    670.4000   2.659000   0.287000    22.02000   153.4000   358.0000    4156.000   
3797.095   114.4000   10.83000   351.500    673.4000   2.720000   0.292000    23.08000   166.0000   352.4000    4217.000   
3796.942   115.3000   10.83000   350.000    663.1000   2.733000   0.276000    23.29000   163.3000   332.0000    4281.000   
3796.790   115.3000   10.74000   350.200    638.0000   2.712000   0.243000    22.86000   146.0000   340.4000    4330.000   
3796.638   116.3000   10.64000   365.600    626.9000   2.650000   0.216000    21.93000   177.7000   358.1000    4380.000   
3796.485   118.4000   11.04000   406.600    646.5000   2.571000   0.219000    20.19000   194.8000   365.0000    4409.000   
3796.333   119.7000   10.87000   448.900    683.6000   2.525000   0.249000    18.50000   199.0000   368.3000    4290.000   
3796.181   120.1000   10.86000   463.700    707.4000   2.535000   0.279000    17.20000   184.6000   374.0000    4017.000   
3796.028   120.6000   10.84000   449.600    708.2000   2.575000   0.288000    16.96000   193.0000   374.0000    4135.000   
3795.875   121.6000   10.86000   432.700    690.5000   2.605000   0.273000    17.57000   178.0000   375.0000    4215.000   
3795.723   122.4000   10.80000   417.600    647.2999   2.616000   0.230000    18.48000   182.0000   362.0000    4272.000   
3795.571   121.5000   10.26000   389.600    594.9000   2.591000   0.152000    19.36000   188.0000   362.0000    4325.000   
3795.418   119.7000   10.29000   411.900    567.7999   2.453000   0.056000    19.36000   179.0000   364.3000    4388.000   
3795.266   117.6000   11.29000   594.300    578.9000   2.176000   -0.014000   18.50000   185.1000   352.5000    4435.000   
3795.114   116.8000   12.56000   920.800    606.7999   1.878000   -0.043000   17.55000   182.8000   348.4000    4170.000   
3794.961   116.1000   12.56000   1234.400   621.7999   1.679000   -0.052000   17.63000   159.5000   275.5000    4115.000   
3794.809   114.3000   12.56000   1399.600   621.2000   1.586000   -0.058000   18.00000   133.6000   358.5000    4038.000   
3794.657   112.5000   12.57000   1433.000   615.0000   1.556000   -0.062000   18.00000   200.0000   364.6000    4116.000   
3794.504   112.1000   12.56000   1421.000   609.9000   1.557000   -0.055000   17.16000   205.0000   375.0000    4184.000   
3794.352   113.1000   12.55000   1355.800   611.1000   1.597000   -0.027000   16.03000   188.0000   367.0000    4230.000   
3794.199   114.1000   12.24000   1195.500   618.4000   1.703000   0.022000    15.58000   202.0000   359.5000    4171.000   
3794.047   114.3000   11.85000   956.000    615.7000   1.885000   0.076000    15.80000   190.9000   372.2000    4126.000   
3793.895   113.2000   10.69000   696.200    595.4000   2.115000   0.117000    16.51000   199.0000   366.6000    4062.000   
3793.742   111.4000   10.21000   500.100    579.7000   2.331000   0.143000    16.84000   197.9000   337.3000    4097.000   
3793.590   110.4000   11.06000   404.000    587.6000   2.476000   0.165000    16.45000   166.6000   318.0000    4187.000   
3793.438   111.1000   11.00000   386.800    612.0000   2.537000   0.187000    16.79000   169.0000   309.0000    4239.000   
