WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       MSFL       DT         TT1        TT2        TT3        TT4        TENS       
M          GAPI       IN         OHMM       US/F       US         US         US         US         LB         
3957.115   40.9000    8.160000   22.23      62.00000   315.0000   319.0000   443.0000   445.0000   4348.000   
3956.962   45.4000    8.170000   23.28      61.90000   318.0000   321.0000   443.0000   446.0000   4372.000   
3956.810   49.9000    8.209999   25.64      62.10000   319.0000   321.0000   444.0000   445.0000   4362.000   
3956.658   51.1000    8.359999   24.43      62.70000   319.0000   321.0000   445.0000   447.0000   4323.000   
3956.505   48.6000    8.309999   21.28      63.70000   319.0000   321.0000   448.0000   447.0000   4328.000   
3956.353   44.5000    8.330000   19.23      64.09999   314.0000   319.0000   447.0000   448.0000   4333.000   
3956.201   41.0000    8.340000   19.63      63.30000   317.0000   317.0000   443.0000   448.0000   4357.000   
3956.048   40.7000    8.209999   23.28      61.60000   316.0000   318.0000   442.0000   445.0000   4372.000   
3955.896   46.5000    8.240000   33.34      60.30000   316.0000   317.0000   439.0000   443.0000   4362.000   
3955.743   61.1000    8.299999   54.95      59.90000   315.0000   315.0000   439.0000   439.0000   4338.000   
3955.591   82.0000    8.330000   55.98      60.10000   316.0000   316.0000   437.0000   435.0000   4338.000   
3955.438   98.2000    8.389999   46.99      60.10000   317.0000   315.0000   436.0000   434.0000   4328.000   
3955.286   103.6000   8.340000   33.96      59.70000   315.0000   314.0000   437.0000   436.0000   4338.000   
3955.134   103.5000   8.359999   25.00      59.30000   312.0000   313.0000   440.0000   438.0000   4382.000   
3954.981   109.3000   8.289999   27.04      60.60000   310.0000   312.0000   438.0000   437.0000   4392.000   
3954.829   128.4000   8.289999   31.26      64.39999   308.0000   310.0000   436.0000   437.0000   4382.000   
3954.677   152.5000   8.389999   25.00      68.20000   304.0000   307.0000   431.0000   434.0000   4367.000   
3954.524   161.8000   8.389999   15.42      68.59999   305.0000   308.0000   436.0000   439.0000   4352.000   
3954.372   141.9000   8.209999   12.05      65.39999   306.0000   314.0000   440.0000   441.0000   4348.000   
3954.219   101.0000   8.010000   13.34      62.30000   315.0000   318.0000   438.0000   440.0000   4348.000   
3954.067   62.5000    8.059999   20.84      61.50000   321.0000   322.0000   438.0000   442.0000   4357.000   
3953.915   40.4000    8.100000   32.28      62.10000   318.0000   318.0000   438.0000   438.0000   4343.000   
3953.762   31.9000    7.980000   31.26      63.00000   320.0000   319.0000   437.0000   439.0000   4328.000   
3953.610   29.9000    7.969999   25.00      63.60001   321.0000   323.0000   439.0000   440.0000   4338.000   
3953.458   30.9000    8.090000   22.23      64.00000   325.0000   320.0000   445.0000   447.0000   4338.000   
3953.305   33.6000    8.029999   22.23      63.80000   317.0000   315.0000   452.0000   455.0000   4309.000   
3953.152   37.9000    8.020000   23.82      62.70000   313.0000   311.0000   453.0000   453.0000   4294.000   
3953.000   43.8000    7.980000   29.44      61.00000   305.0000   311.0000   448.0000   446.0000   4270.000   
3952.848   50.3000    8.039999   50.93      58.60000   308.0000   313.0000   437.0000   439.0000   4274.000   
3952.695   56.9000    8.129999   83.95      56.40000   308.0000   315.0000   430.0000   433.0000   4274.000   
3952.543   64.1000    8.119999   148.94     55.30000   308.0000   315.0000   424.0000   429.0000   4294.000   
3952.391   73.1000    8.139999   207.97     55.70000   306.0000   314.0000   421.0000   425.0000   4294.000   
3952.238   84.4000    8.219999   204.64     57.20000   300.0000   313.0000   418.0000   423.0000   4289.000   
3952.086   95.0000    8.400000   136.77     59.40000   298.0000   308.0000   417.0000   421.0000   4299.000   
3951.933   100.6000   8.430000   63.97      60.90000   294.0000   302.0000   421.0000   425.0000   4313.000   
3951.781   99.2000    8.410000   33.96      60.70000   290.0000   298.0000   421.0000   427.0000   4323.000   
3951.628   91.0000    8.420000   30.97      59.70000   291.0000   299.0000   424.0000   428.0000   4323.000   
3951.476   76.8000    8.379999   38.99      58.70000   293.0000   301.0000   419.0000   426.0000   4323.000   
3951.324   58.8000    8.330000   88.92      57.80000   295.0000   302.0000   419.0000   423.0000   4318.000   
3951.171   42.8000    8.340000   176.60     56.90000   298.0000   304.0000   414.0000   421.0000   4318.000   
3951.019   32.5000    8.369999   233.88     56.20000   302.0000   307.0000   415.0000   417.0000   4318.000   
3950.867   27.6000    8.359999   291.74     56.00000   301.0000   305.0000   412.0000   413.0000   4318.000   
3950.714   25.6000    8.350000   709.58     55.90000   300.0000   299.0000   412.0000   415.0000   4328.000   
3950.562   24.8000    8.379999   1415.79    55.80000   297.0000   297.0000   413.0000   412.0000   4333.000   
3950.409   26.3000    8.389999   1761.98    55.80000   297.0000   297.0000   411.0000   410.0000   4338.000   
3950.257   31.3000    8.389999   1445.44    56.30000   293.0000   298.0000   412.0000   411.0000   4357.000   
3950.104   40.8000    8.420000   776.25     57.00000   290.0000   296.0000   412.0000   411.0000   4348.000   
3949.952   53.3000    8.439999   340.41     57.70000   292.0000   296.0000   414.0000   415.0000   4318.000   
3949.800   66.4000    8.439999   161.81     58.20000   292.0000   295.0000   412.0000   415.0000   4299.000   
3949.647   79.0000    8.420000   68.87      58.70000   291.0000   295.0000   410.0000   415.0000   4299.000   
3949.495   89.8000    8.420000   57.94      58.90000   292.0000   295.0000   408.0000   412.0000   4304.000   
3949.342   98.9000    8.449999   52.97      58.80000   292.0000   295.0000   406.0000   407.0000   4309.000   
3949.190   110.1000   8.439999   49.89      59.30000   294.0000   296.0000   406.0000   407.0000   4318.000   
3949.038   125.1000   8.439999   46.99      59.70000   296.0000   297.0000   407.0000   409.0000   4328.000   
3948.885   141.3000   8.430000   42.95      59.80000   297.0000   298.0000   410.0000   412.0000   4333.000   
3948.733   155.0000   8.660000   25.64      60.80000   301.0000   298.0000   415.0000   417.0000   4343.000   
3948.581   163.0000   8.330000   22.75      61.80000   300.0000   301.0000   420.0000   419.0000   4352.000   
3948.428   159.4000   8.500000   22.23      62.10000   303.0000   302.0000   420.0000   418.0000   4352.000   
3948.276   139.5000   8.510000   23.28      61.30000   300.0000   298.0000   424.0000   428.0000   4313.000   
3948.124   111.9000   8.350000   24.43      60.10000   298.0000   302.0000   429.0000   430.0000   4294.000   
3947.971   91.9000    8.389999   29.44      59.60000   300.0000   304.0000   430.0000   422.0000   4304.000   
3947.818   83.7000    8.410000   42.95      59.90000   305.0000   302.0000   424.0000   422.0000   4318.000   
3947.666   78.0000    8.430000   37.93      59.30000   308.0000   297.0000   423.0000   421.0000   4333.000   
3947.514   67.7000    8.439999   30.97      58.00000   301.0000   299.0000   422.0000   420.0000   4338.000   
3947.361   57.0000    8.400000   32.96      57.30000   303.0000   303.0000   423.0000   417.0000   4333.000   
3947.209   52.8000    8.359999   59.98      57.40000   304.0000   301.0000   420.0000   416.0000   4338.000   
3947.057   57.1000    8.359999   107.89     58.00000   300.0000   298.0000   421.0000   417.0000   4343.000   
3946.904   66.8000    8.410000   133.97     58.70000   295.0000   295.0000   418.0000   416.0000   4357.000   
3946.752   75.7000    8.459999   112.98     59.10000   292.0000   295.0000   414.0000   414.0000   4367.000   
3946.599   82.5000    8.439999   67.92      59.60000   292.0000   292.0000   415.0000   413.0000   4338.000   
3946.447   89.3000    8.439999   41.98      59.70000   291.0000   292.0000   413.0000   416.0000   4299.000   
3946.294   96.0000    8.609999   35.97      59.30000   292.0000   292.0000   412.0000   413.0000   4279.000   
3946.142   98.7000    8.420000   25.00      58.60000   290.0000   292.0000   414.0000   413.0000   4274.000   
3945.990   95.8000    8.389999   30.34      57.40000   293.0000   291.0000   413.0000   412.0000   4284.000   
3945.837   94.9000    8.379999   235.50     56.60000   297.0000   295.0000   411.0000   410.0000   4313.000   
3945.685   104.9000   8.400000   344.35     57.10000   298.0000   297.0000   409.0000   407.0000   4333.000   
3945.533   126.0000   8.439999   312.61     58.40000   296.0000   296.0000   411.0000   409.0000   4338.000   
3945.380   146.3000   8.480000   181.97     59.40000   293.0000   292.0000   412.0000   411.0000   4338.000   
3945.228   153.9000   8.400000   92.90      60.00000   294.0000   293.0000   414.0000   414.0000   4338.000   
3945.075   150.5000   8.400000   83.95      60.50000   295.0000   295.0000   413.0000   411.0000   4338.000   
3944.923   148.2000   8.490000   79.98      61.10000   295.0000   293.0000   414.0000   413.0000   4328.000   
3944.771   152.8000   8.559999   55.98      61.50000   292.0000   293.0000   417.0000   415.0000   4304.000   
3944.618   153.9000   8.430000   34.99      61.10000   295.0000   296.0000   417.0000   417.0000   4299.000   
3944.466   144.5000   8.439999   29.99      60.80000   301.0000   299.0000   415.0000   416.0000   4309.000   
3944.313   129.1000   8.420000   32.96      60.80000   303.0000   302.0000   417.0000   419.0000   4313.000   
3944.161   112.5000   8.410000   33.96      60.30000   303.0000   301.0000   420.0000   422.0000   4343.000   
3944.008   95.5000    8.480000   31.99      59.30000   299.0000   299.0000   426.0000   425.0000   4348.000   
3943.856   79.9000    8.480000   23.82      57.70000   302.0000   301.0000   425.0000   424.0000   4338.000   
3943.704   72.7000    8.320000   25.64      56.40000   305.0000   303.0000   423.0000   422.0000   4338.000   
3943.551   76.1000    8.359999   146.89     56.70000   305.0000   303.0000   422.0000   419.0000   4309.000   
3943.399   82.8000    8.400000   194.98     58.10000   298.0000   296.0000   421.0000   418.0000   4304.000   
3943.247   84.3000    8.609999   178.65     59.20000   296.0000   293.0000   418.0000   416.0000   4294.000   
3943.094   77.6000    8.469999   120.78     59.20000   295.0000   292.0000   415.0000   412.0000   4328.000   
3942.942   65.6000    8.570000   69.98      58.00000   295.0000   289.0000   417.0000   412.0000   4328.000   
3942.790   55.4000    8.490000   2128.14    56.60000   295.0000   290.0000   415.0000   411.0000   4328.000   
3942.637   52.5000    8.439999   6309.57    55.20000   293.0000   288.0000   416.0000   408.0000   4318.000   
3942.484   57.8000    8.469999   8609.94    54.50000   295.0000   291.0000   411.0000   404.0000   4318.000   
3942.332   68.3000    8.480000   6902.40    54.90000   297.0000   292.0000   405.0000   400.0000   4323.000   
3942.180   79.5000    8.520000   2884.03    55.90000   296.0000   290.0000   404.0000   399.0000   4328.000   
3942.027   88.8000    8.490000   587.49     57.30000   295.0000   292.0000   405.0000   401.0000   4323.000   
3941.875   95.6000    8.510000   225.94     59.30000   290.0000   288.0000   407.0000   401.0000   4323.000   
3941.723   99.6000    8.590000   48.98      60.50000   287.0000   287.0000   407.0000   406.0000   4323.000   
3941.570   100.3000   8.539999   35.97      59.90000   286.0000   285.0000   407.0000   407.0000   4333.000   
3941.417   97.1000    8.459999   30.97      58.00000   288.0000   291.0000   408.0000   408.0000   4328.000   
3941.265   90.3000    8.469999   34.99      56.50000   292.0000   293.0000   407.0000   408.0000   4323.000   
3941.113   81.2000    8.490000   2118.36    55.70000   295.0000   295.0000   409.0000   413.0000   4318.000   
3940.960   74.4000    8.410000   6280.58    55.20000   297.0000   296.0000   414.0000   409.0000   4318.000   
3940.808   75.5000    8.449999   8375.29    55.20000   298.0000   298.0000   413.0000   408.0000   4318.000   
3940.656   82.0000    8.490000   6309.57    56.20000   301.0000   300.0000   411.0000   407.0000   4318.000   
3940.503   86.9000    8.500000   2167.70    57.90000   301.0000   295.0000   412.0000   409.0000   4328.000   
3940.351   87.8000    8.449999   84.92      59.60000   294.0000   291.0000   413.0000   411.0000   4333.000   
3940.199   88.2000    8.529999   73.96      60.90000   290.0000   290.0000   410.0000   409.0000   4328.000   
3940.046   90.3000    8.570000   55.98      61.60000   289.0000   291.0000   410.0000   409.0000   4309.000   
3939.894   91.3000    8.529999   35.97      61.40000   291.0000   290.0000   412.0000   412.0000   4304.000   
3939.741   89.8000    8.480000   28.97      60.60000   296.0000   295.0000   414.0000   414.0000   4323.000   
3939.589   89.6000    8.559999   31.99      60.30000   299.0000   298.0000   413.0000   414.0000   4313.000   
3939.437   96.4000    8.449999   38.99      61.10000   302.0000   300.0000   416.0000   419.0000   4309.000   
3939.284   108.1000   8.469999   44.98      62.50000   302.0000   300.0000   421.0000   420.0000   4304.000   
3939.132   116.2000   8.559999   42.95      64.00000   304.0000   301.0000   424.0000   423.0000   4304.000   
3938.979   115.8000   8.539999   32.96      64.20000   306.0000   304.0000   431.0000   426.0000   4299.000   
3938.827   108.7000   8.529999   23.28      62.10000   307.0000   307.0000   437.0000   429.0000   4309.000   
3938.674   100.2000   8.439999   24.43      58.70000   310.0000   307.0000   440.0000   436.0000   4318.000   
3938.522   92.9000    8.439999   31.26      55.90000   313.0000   310.0000   439.0000   437.0000   4323.000   
3938.370   89.6000    8.420000   8356.03    54.50000   315.0000   311.0000   433.0000   431.0000   4323.000   
3938.217   90.8000    8.439999   14588.14   54.40000   314.0000   311.0000   430.0000   426.0000   4323.000   
3938.065   91.3000    8.480000   14621.77   54.40000   313.0000   310.0000   428.0000   422.0000   4323.000   
3937.913   87.6000    8.510000   8433.35    54.60000   309.0000   302.0000   424.0000   421.0000   4313.000   
3937.760   83.0000    8.480000   4335.11    55.50000   303.0000   296.0000   425.0000   420.0000   4318.000   
3937.608   83.3000    8.459999   6426.88    57.10000   298.0000   292.0000   418.0000   414.0000   4313.000   
3937.455   88.0000    8.719999   8452.79    59.60000   294.0000   288.0000   411.0000   406.0000   4313.000   
3937.303   90.9000    8.480000   24.43      61.20000   288.0000   283.0000   408.0000   406.0000   4313.000   
3937.150   88.7000    8.750000   17.26      60.80000   288.0000   282.0000   410.0000   406.0000   4328.000   
3936.998   85.3000    8.389999   17.58      59.30000   295.0000   287.0000   408.0000   405.0000   4318.000   
3936.846   86.5000    8.449999   23.82      58.40000   300.0000   292.0000   410.0000   406.0000   4313.000   
3936.693   93.0000    8.439999   63.97      59.20000   300.0000   295.0000   412.0000   408.0000   4304.000   
3936.541   100.8000   8.590000   62.95      60.50000   300.0000   294.0000   414.0000   409.0000   4299.000   
3936.389   103.7000   8.520000   47.97      60.80000   305.0000   298.0000   415.0000   412.0000   4289.000   
3936.236   98.1000    8.449999   38.99      59.40000   304.0000   296.0000   421.0000   416.0000   4299.000   
3936.083   85.7000    8.449999   47.97      56.90000   305.0000   297.0000   427.0000   422.0000   4309.000   
3935.931   72.6000    8.449999   2142.89    54.90000   306.0000   296.0000   428.0000   422.0000   4309.000   
3935.779   68.7000    8.420000   8375.29    54.70000   305.0000   294.0000   425.0000   416.0000   4309.000   
3935.626   78.4000    8.449999   14621.77   56.60000   305.0000   296.0000   419.0000   409.0000   4289.000   
3935.474   94.9000    8.500000   14655.47   60.20000   305.0000   297.0000   414.0000   405.0000   4294.000   
3935.322   108.6000   8.600000   8433.35    63.70000   303.0000   291.0000   415.0000   408.0000   4299.000   
3935.169   114.5000   8.559999   2167.70    65.39999   296.0000   284.0000   420.0000   413.0000   4304.000   
3935.017   114.8000   8.490000   23.28      64.89999   294.0000   284.0000   423.0000   416.0000   4318.000   
3934.865   112.8000   8.510000   23.28      63.40000   299.0000   289.0000   422.0000   416.0000   4318.000   
3934.712   110.5000   8.439999   27.04      62.50000   299.0000   291.0000   423.0000   419.0000   4318.000   
3934.560   109.8000   8.420000   32.28      62.60000   304.0000   301.0000   424.0000   419.0000   4313.000   
3934.407   109.6000   8.529999   33.34      63.30000   313.0000   308.0000   424.0000   420.0000   4304.000   
3934.255   107.4000   8.520000   27.80      63.40000   316.0000   308.0000   431.0000   426.0000   4299.000   
3934.103   102.6000   8.510000   25.00      62.20000   315.0000   307.0000   438.0000   435.0000   4299.000   
3933.950   97.1000    8.480000   26.36      60.30000   315.0000   307.0000   442.0000   439.0000   4328.000   
3933.798   92.2000    8.459999   33.34      58.60000   313.0000   307.0000   440.0000   436.0000   4328.000   
3933.646   88.4000    8.430000   61.94      57.70000   310.0000   306.0000   437.0000   433.0000   4318.000   
3933.493   87.0000    8.480000   82.99      57.90000   308.0000   306.0000   433.0000   429.0000   4304.000   
3933.340   89.3000    8.480000   86.90      58.60000   311.0000   307.0000   427.0000   425.0000   4299.000   
3933.188   94.6000    8.539999   71.94      59.50000   308.0000   306.0000   423.0000   423.0000   4299.000   
3933.036   100.7000   8.490000   55.98      60.60000   301.0000   301.0000   427.0000   425.0000   4294.000   
3932.883   103.9000   8.520000   48.98      61.40000   300.0000   297.0000   425.0000   424.0000   4299.000   
3932.731   102.9000   8.500000   45.92      61.80000   298.0000   295.0000   424.0000   423.0000   4299.000   
3932.579   99.8000    8.510000   40.93      62.10000   299.0000   296.0000   422.0000   421.0000   4294.000   
3932.426   95.6000    8.559999   33.96      62.30000   300.0000   297.0000   423.0000   419.0000   4284.000   
3932.274   88.0000    8.559999   25.64      61.80000   303.0000   300.0000   425.0000   422.0000   4279.000   
3932.121   76.1000    8.510000   23.28      60.70000   308.0000   303.0000   428.0000   425.0000   4289.000   
3931.969   65.2000    8.480000   25.64      60.00000   311.0000   306.0000   432.0000   426.0000   4309.000   
3931.816   63.3000    8.449999   33.34      60.40000   312.0000   308.0000   433.0000   429.0000   4318.000   
3931.664   69.6000    8.500000   47.97      61.50000   314.0000   308.0000   431.0000   427.0000   4313.000   
3931.512   73.5000    8.600000   44.98      62.30000   312.0000   308.0000   432.0000   430.0000   4299.000   
3931.359   68.7000    8.570000   33.96      62.10000   309.0000   308.0000   435.0000   430.0000   4289.000   
3931.207   59.5000    8.529999   24.43      61.50000   310.0000   308.0000   436.0000   432.0000   4294.000   
3931.055   53.5000    8.430000   28.58      61.40000   311.0000   308.0000   435.0000   433.0000   4304.000   
3930.902   52.8000    8.490000   34.51      61.40000   311.0000   307.0000   434.0000   433.0000   4299.000   
3930.750   55.0000    8.639999   30.34      61.80000   309.0000   308.0000   432.0000   431.0000   4299.000   
3930.597   60.6000    8.500000   24.43      62.30000   310.0000   308.0000   432.0000   431.0000   4313.000   
3930.445   70.8000    8.500000   22.75      62.50000   313.0000   310.0000   431.0000   431.0000   4323.000   
3930.292   84.2000    8.529999   24.43      63.40000   313.0000   312.0000   436.0000   433.0000   4313.000   
3930.140   97.3000    8.459999   23.28      64.70000   310.0000   307.0000   441.0000   438.0000   4309.000   
3929.988   105.9000   8.680000   14.29      64.89999   313.0000   309.0000   443.0000   438.0000   4304.000   
3929.835   108.4000   9.189999   8.93       64.30000   315.0000   310.0000   445.0000   440.0000   4309.000   
3929.683   106.0000   8.279999   7.89       63.80000   319.0000   311.0000   445.0000   442.0000   4313.000   
3929.531   101.6000   8.379999   9.73       63.60001   322.0000   318.0000   447.0000   441.0000   4318.000   
3929.378   93.9000    8.469999   15.17      63.30000   323.0000   314.0000   448.0000   443.0000   4318.000   
3929.226   79.3000    8.490000   14.52      62.60000   325.0000   312.0000   448.0000   443.0000   4333.000   
3929.073   59.0000    9.139999   8.93       61.10000   323.0000   313.0000   448.0000   440.0000   4333.000   
3928.921   39.8000    8.789999   7.19       59.30000   326.0000   314.0000   448.0000   439.0000   4328.000   
3928.769   27.9000    8.389999   8.55       58.20000   325.0000   318.0000   446.0000   439.0000   4318.000   
3928.616   22.4000    8.469999   16.41      58.20000   319.0000   309.0000   443.0000   434.0000   4318.000   
3928.464   19.6000    8.490000   218.78     58.40000   318.0000   305.0000   439.0000   433.0000   4313.000   
3928.312   17.7000    8.510000   264.85     58.60000   313.0000   302.0000   431.0000   426.0000   4333.000   
3928.159   16.8000    8.520000   225.94     58.70000   310.0000   302.0000   430.0000   422.0000   4318.000   
3928.006   17.3000    8.529999   146.89     59.00000   307.0000   301.0000   425.0000   419.0000   4318.000   
3927.854   18.4000    8.570000   102.80     59.60000   300.0000   294.0000   426.0000   420.0000   4289.000   
3927.702   20.1000    8.559999   92.90      59.70000   299.0000   294.0000   424.0000   420.0000   4255.000   
3927.549   23.3000    8.570000   90.99      59.00000   301.0000   291.0000   420.0000   414.0000   4250.000   
3927.397   29.5000    8.570000   119.95     57.80000   298.0000   291.0000   420.0000   417.0000   4240.000   
3927.245   40.1000    8.570000   171.79     58.60000   300.0000   293.0000   417.0000   414.0000   4270.000   
3927.092   52.3000    8.570000   199.99     61.70000   301.0000   295.0000   416.0000   414.0000   4294.000   
3926.940   59.4000    8.670000   167.88     63.40000   298.0000   295.0000   419.0000   416.0000   4313.000   
3926.787   57.1000    8.600000   19.63      63.80000   299.0000   295.0000   424.0000   417.0000   4318.000   
3926.635   48.2000    9.199999   8.85       62.50000   301.0000   295.0000   429.0000   427.0000   4338.000   
3926.482   39.3000    8.109999   7.14       59.90000   307.0000   303.0000   429.0000   423.0000   4348.000   
3926.330   33.3000    8.279999   9.27       59.00000   310.0000   308.0000   429.0000   424.0000   4352.000   
3926.178   29.2000    8.500000   19.63      59.10000   310.0000   305.0000   428.0000   423.0000   4352.000   
3926.025   25.3000    8.410000   80.91      58.90000   311.0000   307.0000   428.0000   424.0000   4362.000   
3925.873   22.6000    8.469999   127.94     58.70000   313.0000   309.0000   428.0000   424.0000   4362.000   
3925.721   23.8000    8.469999   209.89     58.40000   316.0000   313.0000   428.0000   425.0000   4343.000   
3925.568   31.8000    8.520000   371.54     58.40000   312.0000   309.0000   430.0000   427.0000   4328.000   
3925.416   47.2000    8.510000   566.24     59.40000   304.0000   301.0000   434.0000   431.0000   4318.000   
3925.263   64.9000    8.559999   605.34     61.10000   304.0000   302.0000   426.0000   433.0000   4313.000   
3925.111   75.1000    8.309999   429.54     61.80000   300.0000   303.0000   424.0000   422.0000   4333.000   
3924.958   70.4000    8.260000   174.98     61.90000   301.0000   300.0000   429.0000   426.0000   4338.000   
3924.806   54.2000    8.250000   52.00      61.30000   302.0000   298.0000   429.0000   430.0000   4318.000   
3924.654   36.7000    8.219999   61.94      60.10000   308.0000   300.0000   425.0000   424.0000   4318.000   
3924.501   25.8000    8.170000   85.90      60.00000   309.0000   304.0000   425.0000   421.0000   4313.000   
3924.349   21.7000    8.230000   92.90      60.70000   306.0000   303.0000   426.0000   422.0000   4333.000   
3924.196   21.5000    8.260000   74.99      61.40000   308.0000   304.0000   428.0000   422.0000   4313.000   
3924.044   22.5000    8.299999   48.98      61.90000   310.0000   305.0000   430.0000   423.0000   4289.000   
3923.892   23.6000    8.260000   33.96      62.20000   313.0000   307.0000   432.0000   427.0000   4265.000   
3923.739   24.9000    8.230000   28.97      62.50000   312.0000   305.0000   436.0000   431.0000   4255.000   
3923.587   25.8000    8.260000   26.98      62.70000   311.0000   302.0000   436.0000   432.0000   4265.000   
3923.435   25.2000    8.219999   25.94      62.70000   311.0000   301.0000   438.0000   431.0000   4274.000   
3923.282   23.8000    8.230000   26.36      62.50000   310.0000   302.0000   431.0000   427.0000   4284.000   
3923.130   23.9000    8.209999   26.36      61.60000   311.0000   303.0000   434.0000   429.0000   4289.000   
3922.978   26.1000    8.240000   27.04      60.20000   311.0000   305.0000   435.0000   429.0000   4289.000   
3922.825   28.3000    8.139999   31.26      59.40000   312.0000   305.0000   436.0000   430.0000   4279.000   
3922.672   27.5000    8.219999   47.97      59.10000   313.0000   309.0000   436.0000   430.0000   4279.000   
3922.520   23.9000    8.199999   58.88      59.20000   313.0000   311.0000   435.0000   426.0000   4284.000   
3922.368   20.2000    8.230000   60.95      59.40000   312.0000   311.0000   431.0000   429.0000   4299.000   
3922.215   18.0000    8.230000   53.95      59.70000   309.0000   307.0000   429.0000   429.0000   4279.000   
3922.063   17.3000    8.240000   45.92      60.00000   306.0000   306.0000   428.0000   429.0000   4270.000   
3921.911   16.9000    8.199999   42.95      60.30000   303.0000   305.0000   427.0000   429.0000   4265.000   
3921.758   16.5000    8.250000   41.98      60.80000   302.0000   306.0000   424.0000   426.0000   4270.000   
3921.606   16.4000    8.209999   39.99      61.60000   302.0000   306.0000   423.0000   426.0000   4274.000   
3921.453   16.4000    8.389999   36.98      62.10000   302.0000   306.0000   429.0000   428.0000   4270.000   
3921.301   16.4000    8.150000   25.00      62.10000   305.0000   305.0000   431.0000   428.0000   4274.000   
3921.148   17.2000    8.199999   25.64      61.30000   311.0000   304.0000   431.0000   431.0000   4274.000   
3920.996   21.4000    8.359999   25.00      59.90000   311.0000   308.0000   431.0000   430.0000   4304.000   
3920.844   34.1000    8.170000   27.04      59.30000   311.0000   310.0000   432.0000   429.0000   4343.000   
3920.691   59.0000    8.219999   35.73      60.10000   312.0000   311.0000   433.0000   432.0000   4318.000   
3920.539   91.3000    8.279999   102.80     62.00000   311.0000   313.0000   432.0000   430.0000   4279.000   
3920.387   117.7000   8.350000   88.92      63.90001   312.0000   312.0000   433.0000   431.0000   4304.000   
3920.234   128.5000   8.309999   55.98      65.39999   310.0000   311.0000   432.0000   436.0000   4343.000   
3920.082   125.5000   8.309999   25.64      65.70000   309.0000   309.0000   435.0000   439.0000   4401.000   
3919.929   118.4000   8.520000   22.75      65.00000   309.0000   311.0000   440.0000   442.0000   4421.000   
3919.777   111.9000   8.500000   20.84      64.50000   309.0000   318.0000   441.0000   441.0000   4387.000   
3919.625   103.3000   8.510000   20.42      63.80000   312.0000   321.0000   442.0000   444.0000   4372.000   
3919.472   89.3000    8.449999   20.84      62.20000   320.0000   324.0000   445.0000   447.0000   4343.000   
3919.320   69.6000    8.520000   21.28      60.20000   322.0000   331.0000   448.0000   449.0000   4328.000   
3919.167   48.2000    8.420000   21.28      58.50000   328.0000   328.0000   450.0000   453.0000   4323.000   
3919.015   30.6000    8.430000   24.43      57.60000   326.0000   327.0000   453.0000   452.0000   4348.000   
3918.862   20.8000    8.350000   6338.70    57.80000   325.0000   324.0000   452.0000   446.0000   4343.000   
3918.710   17.4000    8.420000   8609.94    57.80000   322.0000   319.0000   447.0000   441.0000   4318.000   
3918.558   16.5000    8.430000   6652.73    57.40000   318.0000   316.0000   441.0000   437.0000   4304.000   
3918.405   17.4000    8.570000   2483.13    57.00000   314.0000   313.0000   438.0000   435.0000   4309.000   
3918.253   21.5000    8.410000   347.54     57.00000   311.0000   310.0000   434.0000   432.0000   4294.000   
3918.101   29.6000    8.480000   312.61     57.50000   308.0000   308.0000   428.0000   428.0000   4299.000   
3917.948   41.6000    8.500000   254.68     59.30000   304.0000   307.0000   422.0000   424.0000   4304.000   
3917.796   57.6000    8.740000   130.92     61.60000   303.0000   306.0000   421.0000   424.0000   4313.000   
3917.644   72.6000    8.439999   23.28      63.20000   302.0000   305.0000   421.0000   423.0000   4318.000   
3917.491   76.5000    8.529999   20.42      63.50000   302.0000   304.0000   426.0000   427.0000   4333.000   
3917.338   64.9000    8.629999   18.88      62.50000   303.0000   305.0000   427.0000   430.0000   4328.000   
3917.186   45.1000    8.369999   17.86      61.40000   306.0000   310.0000   431.0000   431.0000   4328.000   
3917.034   28.7000    8.430000   15.17      61.60000   312.0000   314.0000   432.0000   434.0000   4299.000   
3916.881   20.8000    8.740000   11.12      62.10000   315.0000   315.0000   436.0000   436.0000   4333.000   
3916.729   21.3000    8.570000   8.41       63.20000   319.0000   316.0000   438.0000   436.0000   4289.000   
3916.577   32.2000    8.389999   8.02       64.89999   323.0000   318.0000   442.0000   442.0000   4260.000   
3916.424   53.4000    8.139999   10.54      65.89999   323.0000   317.0000   444.0000   440.0000   4250.000   
3916.271   77.8000    8.139999   17.26      66.30000   321.0000   316.0000   446.0000   444.0000   4289.000   
3916.119   95.1000    8.480000   22.23      66.80000   317.0000   314.0000   451.0000   449.0000   4333.000   
3915.967   102.3000   8.500000   18.20      67.09999   316.0000   312.0000   450.0000   449.0000   4328.000   
3915.814   104.4000   8.510000   14.93      67.00000   322.0000   317.0000   451.0000   448.0000   4362.000   
3915.662   105.5000   8.570000   14.93      67.00000   328.0000   320.0000   451.0000   449.0000   4352.000   
3915.510   106.2000   8.529999   15.63      67.00000   328.0000   322.0000   454.0000   451.0000   4348.000   
3915.357   105.9000   8.650000   15.42      67.20000   326.0000   323.0000   460.0000   455.0000   4313.000   
3915.205   105.5000   8.510000   14.93      67.09999   332.0000   326.0000   462.0000   457.0000   4299.000   
