WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       GR         MSFL       TT1        TT2        TT3        TT4        DT         ITT        ILD        ILM        TENS       
M          IN         GAPI       OHMM       US         US         US         US         US/F       MS         OHMM       OHMM       LB         
3985.766   10.32858   63.3229    46.543     298.0000   287.0000   414.0000   402.0000   58.46774   0.0        88.945     65.131     4200.155   
3985.614   10.31682   73.2502    59.122     297.0000   284.0000   414.0000   400.0000   58.75048   0.0        87.398     63.635     4176.975   
3985.461   10.30677   82.8745    54.634     298.0000   285.0000   413.0000   406.0000   58.89140   0.0        83.357     60.908     4140.680   
3985.309   10.29874   88.3908    39.532     297.0000   287.0000   414.0000   403.0000   58.94928   0.0        79.787     56.512     4150.439   
3985.157   10.29817   90.9581    29.010     296.0000   289.0000   409.0000   405.0000   59.13320   0.0        76.389     52.627     4172.399   
3985.004   10.28870   91.3006    28.499     296.0000   291.0000   407.0000   406.0000   59.34531   0.0        74.144     49.507     4176.975   
3984.852   10.28841   93.7679    34.106     295.0000   291.0000   407.0000   406.0000   59.63574   0.0        72.632     47.551     4194.664   
3984.699   10.29558   97.0512    40.943     292.0000   289.0000   412.0000   411.0000   59.80939   0.0        70.791     46.664     4186.124   
3984.547   10.29616   100.4519   38.009     290.0000   289.0000   409.0000   409.0000   59.69928   0.0        69.423     47.329     4176.975   
3984.395   10.29071   101.3398   37.550     287.0000   288.0000   410.0000   407.0000   59.49284   0.0        69.245     48.325     4173.620   
3984.242   10.28468   100.6453   31.917     291.0000   288.0000   407.0000   405.0000   59.30072   0.0        68.969     49.967     4221.810   
3984.090   10.29386   101.0636   26.982     288.0000   287.0000   408.0000   404.0000   59.10963   0.0        68.811     51.843     4191.310   
3983.938   10.28353   102.4747   29.966     290.0000   285.0000   406.0000   402.0000   58.93646   0.0        69.237     53.475     4189.479   
3983.785   10.27722   99.9322    32.403     289.0000   285.0000   406.0000   402.0000   58.71107   0.0        70.618     53.778     4189.175   
3983.632   10.27263   94.0264    32.452     289.0000   282.0000   403.0000   398.0000   58.34682   0.0        74.102     53.636     4169.960   
3983.480   10.26632   88.4088    32.441     288.0000   282.0000   404.0000   397.0000   58.07635   0.0        79.259     52.320     4160.505   
3983.328   10.23303   83.5655    26.601     288.0000   279.0000   402.0000   397.0000   57.81401   1.000000   83.504     50.307     4159.284   
3983.175   10.18396   79.9353    25.827     287.0000   279.0000   401.0000   396.0000   57.52563   0.0        85.846     49.379     4161.725   
3983.023   10.15756   76.2282    40.335     286.0000   277.0000   403.0000   394.0000   57.24435   0.0        85.705     50.234     4164.774   
3982.871   10.15354   73.5227    59.268     285.0000   277.0000   401.0000   397.0000   56.99283   0.0        83.730     52.563     4160.199   
3982.718   10.15469   72.2753    48.339     286.0000   276.0000   400.0000   393.0000   56.78741   0.0        82.053     56.994     4169.960   
3982.566   10.15842   72.6770    44.574     286.0000   278.0000   398.0000   393.0000   56.89601   0.0        82.652     62.535     4165.995   
3982.413   10.16388   71.3508    47.895     285.0000   277.0000   400.0000   395.0000   57.17930   0.0        82.792     65.975     4168.435   
3982.261   10.16588   65.7887    65.344     285.0000   279.0000   405.0000   397.0000   57.48821   0.0        79.576     65.173     4180.024   
3982.108   10.15297   59.2310    42.230     286.0000   283.0000   415.0000   405.0000   57.80788   0.0        71.062     59.293     4188.564   
3981.956   10.14608   55.0360    29.732     288.0000   287.0000   424.0000   411.0000   58.11426   0.0        58.248     50.501     4178.805   
3981.804   10.14580   54.2556    37.854     292.0000   297.0000   434.0000   425.0000   58.75979   0.0        44.991     42.348     4171.790   
3981.651   10.16531   60.2347    31.164     301.0000   301.0000   441.0000   436.0000   59.96569   0.0        34.565     35.676     4165.995   
3981.499   10.23274   71.8374    11.024     309.0000   310.0000   444.0000   441.0000   61.79872   0.0        26.975     29.920     4169.045   
3981.347   10.33891   85.9829    7.595      319.0000   317.0000   446.0000   442.0000   64.29921   0.0        21.909     25.222     4170.265   
3981.194   10.50993   97.2964    4.620      326.0000   321.0000   448.0000   443.0000   67.00764   0.0        18.981     21.551     4165.995   
3981.042   10.70850   103.5820   2.699      327.0000   323.0000   453.0000   445.0000   69.17874   0.0        17.569     18.818     4171.484   
3980.889   11.24998   101.3640   1.004      327.0000   325.0000   456.0000   446.0000   70.28934   0.0        17.017     16.232     4169.045   
3980.737   11.55931   94.2312    0.940      325.0000   323.0000   455.0000   448.0000   70.04196   0.0        17.011     13.883     4167.215   
3980.584   11.63133   82.8287    1.849      328.0000   322.0000   454.0000   449.0000   68.69363   0.0        17.290     12.233     4168.739   
3980.432   11.17852   70.3966    5.026      321.0000   322.0000   453.0000   448.0000   66.99283   0.0        17.782     11.849     4169.960   
3980.280   10.81353   57.1898    2.829      313.0000   314.0000   446.0000   450.0000   65.40167   0.0        18.956     12.962     4166.300   
3980.127   10.56417   48.4097    5.842      312.0000   307.0000   441.0000   448.0000   64.24132   0.0        21.229     16.133     4162.944   
3979.975   10.44078   44.4922    18.966     310.0000   308.0000   435.0000   440.0000   63.65167   0.0        24.592     21.690     4169.655   
3979.823   10.38884   45.6353    21.811     307.0000   304.0000   433.0000   431.0000   63.39754   0.0        28.760     28.268     4167.215   
3979.670   10.38023   49.4410    31.403     306.0000   301.0000   430.0000   430.0000   63.23821   0.0        32.935     32.094     4174.535   
3979.518   10.37593   53.8651    41.190     305.0000   298.0000   428.0000   426.0000   62.89905   0.0        35.676     33.199     4166.909   
3979.365   10.37220   55.8449    40.233     304.0000   295.0000   426.0000   423.0000   62.35246   0.0        37.162     33.337     4164.164   
3979.213   10.36674   54.8810    26.596     302.0000   294.0000   425.0000   420.0000   61.74284   0.0        37.989     33.790     4159.895   
3979.061   10.36847   52.8720    19.786     301.0000   291.0000   425.0000   416.0000   61.24284   0.0        38.409     35.241     4164.774   
3978.908   10.34982   51.0404    19.625     300.0000   292.0000   425.0000   414.0000   60.85246   0.0        38.930     37.613     4171.484   
3978.756   10.32084   49.7128    25.254     301.0000   293.0000   425.0000   414.0000   60.58965   0.0        39.989     40.607     4161.725   
3978.604   10.30907   47.3498    35.218     303.0000   292.0000   424.0000   415.0000   60.30788   0.0        41.328     44.394     4158.064   
3978.451   10.31452   44.8110    33.961     303.0000   292.0000   424.0000   416.0000   60.10812   1.000000   43.039     48.003     4143.120   
3978.298   10.31854   43.2920    29.046     303.0000   292.0000   423.0000   417.0000   60.10143   0.0        44.694     50.435     4151.354   
3978.146   10.29616   42.2325    28.208     304.0000   296.0000   423.0000   416.0000   60.25565   0.0        45.346     50.656     4166.604   
3977.994   10.24077   40.7046    24.359     305.0000   297.0000   428.0000   417.0000   60.53893   0.0        44.737     48.602     4158.675   
3977.841   10.17851   37.5593    20.186     303.0000   297.0000   432.0000   422.0000   60.80223   0.0        43.145     45.140     4148.305   
3977.689   10.12341   34.5134    20.767     305.0000   299.0000   433.0000   427.0000   60.92316   0.0        40.977     41.394     4141.899   
3977.537   10.06258   33.4665    17.184     310.0000   302.0000   435.0000   430.0000   61.11425   0.0        39.129     37.557     4139.155   
3977.384   10.00748   35.0603    12.325     312.0000   303.0000   436.0000   430.0000   61.67627   0.0        37.417     34.241     4137.935   
3977.232   9.97190    36.1253    10.209     313.0000   305.0000   439.0000   431.0000   62.77309   0.0        35.989     31.534     4140.984   
3977.079   9.96961    35.5912    8.993      315.0000   308.0000   442.0000   429.0000   64.08551   0.0        35.080     29.562     4139.460   
3976.927   9.97678    33.9349    8.022      317.0000   311.0000   439.0000   430.0000   65.04298   0.0        34.766     28.170     4145.864   
3976.774   9.98367    33.4490    8.411      320.0000   308.0000   436.0000   429.0000   65.27914   0.0        34.983     27.533     4144.340   
3976.622   9.99055    33.8507    10.433     319.0000   305.0000   432.0000   431.0000   64.77611   0.0        35.888     27.810     4146.170   
3976.470   9.98855    35.0652    14.370     312.0000   302.0000   429.0000   430.0000   63.63010   0.0        37.254     29.352     4141.595   
3976.317   9.97994    39.9122    20.353     303.0000   299.0000   428.0000   427.0000   62.36528   0.0        39.164     32.348     4137.935   
3976.165   9.96817    50.2286    21.948     300.0000   293.0000   425.0000   426.0000   61.27922   0.0        41.564     36.419     4137.935   
3976.013   9.96817    66.5379    20.652     299.0000   291.0000   421.0000   420.0000   60.55485   0.0        43.991     39.995     4141.290   
3975.860   9.97219    86.0376    25.280     298.0000   291.0000   422.0000   416.0000   60.35812   0.0        45.810     41.885     4141.899   
3975.708   9.97793    102.9577   35.044     299.0000   291.0000   422.0000   414.0000   60.48154   0.0        47.467     42.272     4147.390   
3975.555   9.96588    111.0156   33.071     301.0000   292.0000   422.0000   412.0000   60.64705   0.0        49.328     41.540     4141.595   
3975.403   9.94550    112.0141   27.258     302.0000   292.0000   420.0000   412.0000   60.76330   0.0        51.713     40.450     4113.840   
3975.250   9.93517    108.6922   26.250     302.0000   295.0000   419.0000   411.0000   60.88423   0.0        54.118     39.543     4119.635   
3975.098   9.94235    104.8559   30.459     303.0000   296.0000   417.0000   412.0000   60.96823   0.0        56.494     39.503     4119.635   
3974.946   9.95641    105.4007   33.383     300.0000   293.0000   415.0000   413.0000   60.77197   0.0        58.836     40.967     4098.895   
3974.793   9.94091    107.8220   33.326     298.0000   292.0000   415.0000   414.0000   60.26384   0.0        62.252     44.573     4106.520   
3974.641   9.90017    109.1299   20.592     296.0000   290.0000   416.0000   413.0000   59.48767   0.0        66.618     49.382     4108.960   
3974.488   9.85798    104.9913   13.875     294.0000   289.0000   417.0000   414.0000   58.74084   0.0        71.439     54.208     4105.604   
3974.336   9.84105    98.8808    14.120     292.0000   287.0000   415.0000   415.0000   58.38885   0.0        74.910     57.485     4106.215   
3974.184   9.83790    94.2572    19.188     292.0000   288.0000   414.0000   412.0000   58.63885   0.0        77.094     59.408     4123.295   
3974.031   9.81781    94.1157    22.584     301.0000   296.0000   416.0000   408.0000   59.42730   0.0        78.574     59.804     4143.729   
3973.879   9.80031    98.2218    17.619     300.0000   292.0000   421.0000   407.0000   60.52660   0.0        80.452     57.722     4139.460   
3973.727   9.81494    103.0418   8.135      301.0000   294.0000   418.0000   412.0000   61.47643   0.0        82.794     52.495     4137.935   
3973.574   9.84450    105.0839   7.179      302.0000   296.0000   420.0000   411.0000   61.90772   0.0        86.064     48.240     4131.835   
3973.422   9.87004    104.0202   13.954     303.0000   298.0000   420.0000   416.0000   61.68797   1.000000   88.954     47.272     4124.210   
3973.270   9.85856    102.3566   74.375     300.0000   291.0000   419.0000   417.0000   60.79610   0.0        92.564     50.229     4100.420   
3973.117   9.85483    97.1096    36.549     295.0000   289.0000   419.0000   416.0000   59.93343   0.0        97.768     57.396     4104.995   
3972.964   9.83905    92.0688    27.153     293.0000   290.0000   415.0000   415.0000   59.36887   0.0        106.776    66.490     4116.890   
3972.812   9.81437    88.8060    23.642     292.0000   286.0000   411.0000   410.0000   59.08351   0.0        119.875    72.123     4128.175   
3972.660   9.77448    90.2464    20.168     293.0000   289.0000   411.0000   408.0000   59.33200   0.0        135.015    73.072     4159.284   
3972.507   9.74464    93.5293    17.575     293.0000   288.0000   414.0000   405.0000   59.71769   0.0        142.642    71.404     4162.335   
3972.355   9.73718    95.5934    15.146     297.0000   293.0000   417.0000   406.0000   59.93700   0.0        139.155    67.186     4158.675   
3972.203   9.72341    94.1279    16.240     295.0000   291.0000   420.0000   411.0000   60.05374   0.0        130.574    63.367     4140.680   
3972.050   9.70447    89.7821    14.265     297.0000   292.0000   417.0000   415.0000   60.01179   0.0        125.603    62.024     4126.649   
3971.898   9.69844    88.7023    13.924     301.0000   297.0000   417.0000   412.0000   59.92730   0.0        125.650    63.053     4102.555   
3971.745   9.74493    91.9735    16.971     299.0000   294.0000   418.0000   415.0000   60.15366   0.0        126.841    63.933     4088.524   
3971.593   9.78969    96.9958    14.480     297.0000   294.0000   419.0000   415.0000   60.39856   0.0        123.426    61.281     4087.915   
3971.440   9.80031    98.5001    8.848      297.0000   293.0000   420.0000   414.0000   60.51433   0.0        114.043    57.065     4089.745   
3971.288   9.75612    95.3175    10.769     297.0000   293.0000   422.0000   418.0000   60.31554   0.0        103.234    54.404     4100.725   
3971.136   9.72398    90.1114    17.332     298.0000   293.0000   424.0000   418.0000   59.88374   0.0        95.641     54.721     4113.229   
3970.983   9.72168    89.7245    15.464     299.0000   295.0000   424.0000   417.0000   59.81099   0.0        92.432     57.083     4123.295   
3970.831   9.73201    93.8533    11.659     300.0000   296.0000   422.0000   416.0000   60.25311   0.0        91.735     58.504     4102.859   
3970.679   9.74062    102.2258   13.231     305.0000   299.0000   417.0000   412.0000   60.96925   0.0        92.467     56.253     4095.235   
3970.526   9.73345    107.6778   13.700     305.0000   302.0000   421.0000   409.0000   61.72126   0.0        93.487     52.702     4117.805   
3970.374   9.73058    107.9222   14.798     305.0000   303.0000   421.0000   414.0000   61.87444   0.0        95.461     49.979     4107.130   
3970.221   9.73345    103.4386   11.257     300.0000   299.0000   420.0000   419.0000   61.23972   0.0        100.121    48.900     4105.604   
3970.069   9.75841    96.8712    10.060     298.0000   299.0000   417.0000   421.0000   60.25000   0.0        108.916    50.805     4108.045   
3969.917   9.77161    88.5892    12.410     297.0000   300.0000   415.0000   423.0000   59.29203   0.0        119.419    56.239     4098.284   
3969.764   9.76530    82.2312    16.296     295.0000   299.0000   415.0000   421.0000   58.58813   0.0        128.670    64.766     4086.085   
3969.612   9.72771    78.8018    16.700     292.0000   297.0000   415.0000   419.0000   58.48518   0.0        135.956    74.450     4084.865   
3969.459   9.69443    79.6064    19.367     291.0000   297.0000   417.0000   416.0000   58.71155   0.0        141.659    78.404     4112.925   
3969.307   9.68496    82.3767    24.697     294.0000   299.0000   416.0000   416.0000   59.03844   0.0        146.903    75.517     4128.479   
3969.154   9.70016    84.2974    23.718     297.0000   301.0000   417.0000   413.0000   59.32835   0.0        154.117    71.909     4136.715   
3969.002   9.71709    85.3448    20.966     300.0000   303.0000   419.0000   414.0000   59.69060   0.0        160.240    68.729     4141.595   
3968.850   9.71795    87.8109    10.208     302.0000   302.0000   421.0000   414.0000   59.95541   0.0        162.292    65.347     4121.159   
3968.697   9.72054    92.8957    8.168      302.0000   302.0000   421.0000   418.0000   60.14291   0.0        159.385    61.964     4122.380   
3968.545   9.72656    97.0225    12.086     304.0000   302.0000   423.0000   421.0000   59.94514   0.0        150.017    59.322     4119.330   
3968.393   9.74235    97.2483    36.377     302.0000   301.0000   423.0000   423.0000   59.41035   2.000000   131.762    59.640     4122.075   
3968.240   9.74435    94.1435    32.952     299.0000   300.0000   421.0000   423.0000   58.89450   0.0        117.845    64.285     4125.734   
3968.088   9.74435    90.2103    24.596     299.0000   300.0000   417.0000   422.0000   58.63320   0.0        112.199    71.262     4133.359   
3967.936   9.73001    89.9176    24.748     297.0000   300.0000   416.0000   416.0000   58.78128   0.0        110.613    76.013     4161.725   
3967.783   9.70935    95.8169    36.657     298.0000   300.0000   416.0000   415.0000   59.28790   0.0        112.695    71.088     4174.535   
3967.630   9.69844    104.6528   16.685     297.0000   300.0000   416.0000   414.0000   59.77612   0.0        113.801    59.229     4166.909   
3967.478   9.69356    112.9453   10.367     299.0000   298.0000   419.0000   416.0000   60.06608   0.0        108.502    49.445     4149.220   
3967.326   9.69701    120.1057   10.550     298.0000   302.0000   423.0000   419.0000   60.07269   0.0        101.462    44.757     4125.734   
3967.173   9.69758    122.5054   19.120     302.0000   300.0000   423.0000   420.0000   59.83200   0.0        100.313    45.328     4125.734   
3967.021   9.70906    124.3287   46.529     301.0000   298.0000   424.0000   422.0000   59.63320   0.0        101.888    50.576     4125.734   
3966.869   9.72341    130.6994   146.640    300.0000   297.0000   424.0000   421.0000   59.68495   0.0        105.975    57.878     4234.925   
3966.716   9.72025    142.2665   64.243     299.0000   296.0000   425.0000   421.0000   59.70080   0.0        107.002    61.809     4292.265   
3966.564   9.71164    146.9721   63.313     299.0000   299.0000   426.0000   422.0000   59.54044   0.0        98.854     60.657     4316.664   
3966.411   9.70045    139.0460   34.480     302.0000   299.0000   423.0000   420.0000   59.31202   0.0        85.267     58.517     4142.510   
3966.259   9.70590    119.9067   19.945     303.0000   299.0000   422.0000   419.0000   59.53336   0.0        74.544     58.447     4037.285   
3966.106   9.72484    101.7632   16.069     304.0000   301.0000   420.0000   418.0000   60.45238   0.0        67.693     59.394     3984.215   
3965.954   9.74091    96.8916    14.227     305.0000   302.0000   421.0000   416.0000   61.67619   0.0        64.367     57.550     3977.504   
3965.802   9.75124    106.3302   11.781     306.0000   304.0000   425.0000   417.0000   62.61982   0.0        63.186     50.773     4032.710   
3965.649   9.74694    115.5809   11.492     308.0000   304.0000   429.0000   419.0000   62.77198   0.0        62.099     42.930     4087.000   
3965.497   9.75526    112.8572   12.863     305.0000   299.0000   431.0000   424.0000   62.13574   0.0        59.692     39.691     4136.715   
3965.345   9.76817    98.0815    14.161     300.0000   296.0000   430.0000   427.0000   61.09682   0.0        56.640     40.086     4160.199   
3965.192   9.78022    76.6328    15.658     298.0000   295.0000   427.0000   423.0000   60.18343   0.0        53.742     43.350     4168.739   
3965.040   9.78223    58.7797    19.353     299.0000   296.0000   424.0000   420.0000   59.66346   0.0        51.530     47.504     4147.695   
3964.887   9.79629    49.8624    24.650     299.0000   298.0000   421.0000   420.0000   59.78590   0.0        50.108     49.881     4119.024   
3964.735   9.81408    48.9380    23.141     299.0000   301.0000   420.0000   419.0000   60.36577   0.0        49.294     49.499     4107.435   
3964.583   9.84766    51.4658    22.350     301.0000   303.0000   418.0000   419.0000   61.10963   0.0        48.757     49.181     4126.649   
3964.430   9.87348    55.2960    28.225     303.0000   306.0000   420.0000   419.0000   61.68082   0.0        48.932     46.633     4125.124   
3964.278   9.89558    57.7101    26.119     302.0000   302.0000   423.0000   421.0000   62.03893   0.0        48.970     42.454     4134.274   
3964.125   9.90275    58.1159    23.596     300.0000   301.0000   424.0000   424.0000   62.02763   0.0        48.094     40.216     4126.649   
3963.973   9.90390    56.6667    29.010     298.0000   301.0000   425.0000   424.0000   61.76997   0.0        46.581     41.008     4125.734   
3963.820   9.90160    53.7741    48.886     300.0000   301.0000   426.0000   424.0000   61.13623   0.0        45.209     45.380     4127.260   
3963.668   9.90505    52.0495    52.889     300.0000   300.0000   426.0000   423.0000   60.40270   0.0        44.264     52.242     4121.159   
3963.516   9.92112    53.7089    49.504     299.0000   299.0000   428.0000   423.0000   59.71720   0.0        44.444     57.823     4123.600   
3963.363   9.94350    59.6647    37.107     298.0000   297.0000   426.0000   423.0000   59.38837   1.000000   45.455     58.494     4125.124   
3963.211   9.95010    65.3871    30.949     300.0000   300.0000   425.0000   423.0000   59.39037   0.0        45.762     55.948     4134.580   
3963.059   9.94120    66.5951    30.213     303.0000   304.0000   427.0000   424.0000   59.91448   0.0        44.674     51.769     4134.274   
3962.906   9.92112    61.2748    26.448     308.0000   306.0000   433.0000   426.0000   60.60295   0.0        42.340     46.088     4130.615   
3962.754   9.90533    52.2032    17.026     310.0000   309.0000   435.0000   429.0000   61.49951   0.0        39.655     41.310     4130.005   
3962.602   9.87865    43.0045    10.634     314.0000   314.0000   441.0000   434.0000   62.34730   0.0        37.518     37.820     4123.600   
3962.449   9.84565    37.9964    7.598      316.0000   317.0000   442.0000   439.0000   63.11528   0.0        36.355     35.812     4126.649   
3962.296   9.82298    37.2725    6.368      316.0000   319.0000   444.0000   443.0000   63.80789   0.0        35.660     34.436     4132.444   
3962.144   9.80519    38.9542    6.551      316.0000   319.0000   444.0000   444.0000   64.58249   0.0        35.260     33.171     4137.935   
3961.992   9.80088    40.6599    5.829      318.0000   319.0000   443.0000   444.0000   65.13010   0.0        34.857     31.481     4204.729   
3961.839   9.79285    42.2103    5.274      317.0000   316.0000   442.0000   443.0000   65.30478   0.0        34.331     30.253     4206.255   
3961.687   9.81868    43.1921    4.834      315.0000   312.0000   438.0000   439.0000   65.00151   0.0        33.986     30.244     4269.084   
3961.535   9.85455    46.1988    5.468      311.0000   310.0000   437.0000   436.0000   64.17365   0.0        33.690     31.803     4230.045   
3961.382   9.90218    48.2113    7.098      308.0000   307.0000   439.0000   432.0000   63.05175   0.0        33.672     34.812     4131.835   
3961.229   9.93374    50.0666    11.314     303.0000   303.0000   439.0000   434.0000   62.02460   0.0        34.216     37.919     4098.590   
3961.077   9.97994    50.2371    13.552     305.0000   303.0000   435.0000   432.0000   61.32381   0.0        34.917     39.472     4059.855   
3960.925   10.02241   51.6966    15.274     310.0000   310.0000   436.0000   430.0000   61.03025   0.0        35.403     38.789     4091.575   
3960.772   10.02586   52.7775    6.801      310.0000   310.0000   435.0000   433.0000   61.12859   0.0        35.771     37.852     4124.819   
3960.620   10.00893   54.2053    3.830      312.0000   309.0000   436.0000   434.0000   61.50565   0.0        35.723     38.370     4135.495   
3960.468   9.98941    53.8143    3.892      314.0000   311.0000   434.0000   433.0000   61.88471   0.0        35.377     40.931     4151.965   
3960.315   9.99314    52.2273    6.171      312.0000   313.0000   434.0000   434.0000   62.08502   0.0        35.197     43.997     4141.899   
3960.163   10.00692   49.8847    7.810      311.0000   312.0000   436.0000   434.0000   62.16751   0.0        35.221     45.824     4133.970   
3960.011   10.02356   48.3556    7.322      312.0000   314.0000   435.0000   435.0000   62.15932   0.0        35.345     45.170     4129.090   
3959.858   10.03733   47.0604    7.319      313.0000   315.0000   443.0000   435.0000   62.01281   0.0        35.311     43.174     4118.415   
3959.706   10.03647   46.4504    8.255      312.0000   314.0000   447.0000   438.0000   61.91751   0.0        34.637     41.727     4119.939   
3959.553   10.02442   47.5583    9.457      315.0000   318.0000   450.0000   442.0000   61.95390   0.0        33.101     39.930     4120.854   
3959.401   10.01179   50.8298    9.282      321.0000   322.0000   449.0000   449.0000   62.11990   0.0        31.231     36.810     4132.444   
3959.249   9.98941    54.4369    8.697      321.0000   322.0000   451.0000   452.0000   62.69061   0.0        29.597     32.552     4127.564   
3959.096   9.97047    56.9628    7.157      326.0000   322.0000   452.0000   452.0000   63.86273   0.0        28.592     28.531     4121.159   
3958.944   9.96043    57.1802    5.828      326.0000   323.0000   451.0000   453.0000   65.07269   0.0        28.178     25.567     4125.430   
3958.792   9.96875    55.4476    6.260      326.0000   332.0000   452.0000   452.0000   65.90826   0.0        28.180     23.932     4117.805   
3958.639   9.97879    51.3122    6.687      325.0000   327.0000   453.0000   453.0000   66.20128   0.0        28.176     23.363     4133.970   
3958.486   9.99372    47.8000    6.076      322.0000   321.0000   451.0000   453.0000   66.04921   1.000000   27.879     23.747     4147.695   
3958.334   9.99888    45.1981    6.619      319.0000   321.0000   451.0000   452.0000   65.69211   0.0        27.483     24.948     4137.935   
3958.182   10.00318   43.7132    4.740      317.0000   323.0000   451.0000   449.0000   65.09419   0.0        27.376     26.574     4146.475   
3958.029   10.00031   42.7470    3.674      320.0000   326.0000   452.0000   451.0000   64.46008   0.0        27.694     28.079     4146.475   
3957.877   10.00433   41.5305    4.738      319.0000   325.0000   451.0000   451.0000   64.00256   0.0        28.349     28.784     4145.255   
3957.725   10.00892   39.2469    11.055     319.0000   326.0000   450.0000   452.0000   64.09178   0.0        28.930     28.712     4147.390   
3957.572   10.01409   36.9092    13.715     319.0000   329.0000   450.0000   452.0000   64.52914   0.0        28.851     28.200     4146.475   
3957.420   10.00548   34.8768    12.445     320.0000   329.0000   449.0000   453.0000   64.95796   0.0        28.174     27.771     4165.385   
3957.267   9.99658    33.8386    11.966     324.0000   329.0000   450.0000   454.0000   64.87857   0.0        26.995     27.443     4272.135   
3957.115   9.99716    33.0132    10.950     319.0000   326.0000   448.0000   453.0000   64.63319   0.0        25.454     26.960     4325.814   
3956.962   10.03360   33.5828    9.326      317.0000   323.0000   449.0000   452.0000   64.28893   0.0        23.761     26.103     4359.670   
3956.810   10.08353   35.7040    9.749      317.0000   323.0000   450.0000   451.0000   63.86115   0.0        22.218     24.768     4422.805   
3956.658   10.14006   41.0771    11.104     316.0000   322.0000   450.0000   449.0000   63.30788   0.0        20.933     22.896     4396.270   
3956.505   10.17334   46.8145    10.095     319.0000   321.0000   448.0000   448.0000   62.93192   0.0        20.053     20.715     4119.939   
3956.353   10.19343   50.9291    9.470      319.0000   320.0000   446.0000   446.0000   62.96569   0.0        19.468     18.726     4042.470   
3956.201   10.18482   50.1971    11.204     319.0000   322.0000   444.0000   443.0000   63.27715   0.0        19.014     17.444     3968.964   
3956.048   10.16933   46.4920    14.856     320.0000   321.0000   447.0000   442.0000   63.42054   0.0        18.711     17.029     4027.524   
3955.896   10.14895   42.5062    19.525     321.0000   319.0000   446.0000   444.0000   62.96410   0.0        18.869     17.660     4126.955   
3955.743   10.14522   45.4525    20.451     319.0000   316.0000   443.0000   444.0000   62.01846   0.0        19.548     19.365     4169.045   
3955.591   10.14350   53.4912    16.652     316.0000   313.0000   440.0000   440.0000   61.15781   0.0        20.668     21.873     4204.729   
3955.438   10.15125   62.8231    12.982     315.0000   313.0000   438.0000   436.0000   60.68343   0.0        21.743     24.517     4213.575   
3955.286   10.16875   70.0089    13.171     315.0000   312.0000   452.0000   446.0000   60.47540   0.0        21.845     26.595     4189.479   
3955.134   10.17593   76.7567    14.912     315.0000   312.0000   456.0000   451.0000   60.16338   0.0        20.539     27.475     4146.170   
3954.981   10.16904   82.6567    16.920     319.0000   326.0000   456.0000   455.0000   60.37769   0.0        18.569     27.582     4101.944   
3954.829   10.14207   96.2557    20.052     333.0000   334.0000   458.0000   455.0000   61.55639   0.0        16.947     27.169     4087.305   
3954.677   10.10276   105.8098   2.241      335.0000   334.0000   457.0000   455.0000   64.03342   0.0        16.197     25.243     4087.915   
3954.524   10.08927   102.4689   1.380      336.0000   334.0000   458.0000   454.0000   67.26784   0.0        16.364     21.516     4104.995   
3954.372   10.07578   85.0719    2.124      339.0000   335.0000   462.0000   456.0000   69.40964   0.0        17.176     18.070     4115.975   
3954.219   10.08611   63.3735    16.976     345.0000   336.0000   468.0000   460.0000   69.03780   0.0        18.147     16.876     4135.189   
3954.067   10.07234   43.2787    18.926     333.0000   337.0000   476.0000   461.0000   67.01378   0.0        18.775     17.862     4137.324   
3953.915   10.04049   36.1198    12.995     329.0000   340.0000   464.0000   464.0000   64.63025   0.0        18.993     21.312     4136.409   
3953.762   9.92513    34.4186    9.159      326.0000   322.0000   457.0000   465.0000   63.12252   1.000000   19.114     26.864     4133.359   
3953.610   9.75325    31.9944    5.823      326.0000   324.0000   453.0000   474.0000   63.16601   0.0        19.341     32.091     4132.750   
3953.458   9.58338    29.4326    4.323      328.0000   326.0000   450.0000   452.0000   63.83400   0.0        20.931     33.804     4119.635   
3953.305   9.49041    28.4129    4.098      329.0000   324.0000   450.0000   446.0000   64.73518   0.0        24.367     34.406     4114.145   
3953.152   9.47003    28.8566    5.279      326.0000   321.0000   450.0000   443.0000   65.52095   0.0        30.122     33.833     4107.739   
3953.000   9.46831    30.4097    8.400      323.0000   317.0000   449.0000   437.0000   65.58344   0.0        37.362     33.230     4106.824   
3952.848   9.47376    33.2840    13.350     321.0000   313.0000   445.0000   435.0000   64.38002   0.0        43.226     33.901     4106.215   
3952.695   9.48467    37.2176    14.076     319.0000   308.0000   436.0000   433.0000   62.08399   0.0        43.909     36.819     4115.364   
3952.543   9.50619    42.0928    11.373     317.0000   302.0000   431.0000   432.0000   59.41759   0.0        43.896     41.776     4127.870   
3952.391   9.52685    47.2505    11.054     309.0000   298.0000   425.0000   428.0000   57.60254   0.0        43.769     47.450     4128.175   
3952.238   9.55267    53.1233    15.141     301.0000   301.0000   423.0000   424.0000   57.11122   0.0        43.343     52.087     4131.225   
3952.086   9.61523    59.8518    10.193     305.0000   303.0000   421.0000   420.0000   57.62707   0.0        42.869     54.092     4125.734   
3951.933   9.67750    70.2044    7.236      309.0000   304.0000   422.0000   418.0000   58.62858   0.0        41.907     50.801     4118.415   
